k,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary▼,Acquired
291,Brandon McCarthy\mccarbr01,24,TEX,22.0,5,5,11,4.50,4.73,-0.28,0.18,104.0,5.40,2,0.2,,0.0,0.4,5,.537,.501,$404760,Traded
292,Matt Garza\garzama01,24,TBR,184.2,30,30,83,4.05,4.84,0.15,0.19,101.2,4.94,15,1.6,,-0.1,3.3,38,.552,.510,$404600,Traded
293,Justin Germano\germaju01,25,SDP,43.2,12,6,31,6.39,4.47,-0.01,0.07,88.6,4.04,-11,-1.1,.11,0.1,-0.6,-8,.412,.494,$404500,Waivers
294,Dustin McGowan\mcgowdu01,26,TOR,111.1,19,19,60,4.85,4.72,0.26,0.18,97.7,4.53,-6,-0.6,,-0.1,0.5,8,.469,.496,$404100,Amateur Draft
295,Jason Bergmann\bergmja01,26,WSN,139.2,30,22,94,6.06,4.64,-0.04,0.13,102.0,4.90,-17,-1.7,.35,-0.1,-0.5,-6,.445,.490,$404000,Amateur Draft
296,Yovani Gallardo\gallayo01,22,MIL,24.0,4,4,5,1.88,4.71,0.22,0.19,103.4,4.84,8,0.9,,0.0,1.1,10,.731,.506,$404000,Amateur Draft
297,David Aardsma\aardsda01,26,BOS,48.2,47,0,32,5.92,4.81,0.12,-0.36,106.9,4.63,-8,-0.8,.80,-0.1,-0.3,-2,.483,.495,$403250,Traded
298,Lee Gardner\gardnle01,33,FLA,6.2,7,0,8,10.80,4.71,0.09,-0.34,100.8,4.32,-5,-0.5,.53,0.1,-0.3,-4,.435,.497,$402500,Free Agency
299,Justin Hampson*\hampsju01,28,SDP,30.2,35,0,11,3.23,4.74,-0.01,-0.34,90.4,3.99,3,0.3,.87,-0.1,0.5,5,.508,.502,$402500,Waivers
300,Shaun Marcum\marcush01,26,TOR,151.1,25,25,60,3.57,4.72,0.25,0.18,98.1,4.56,14,1.5,,-0.1,2.9,33,.558,.509,$402500,Amateur Draft
301,Shawn Hill\hillsh01,27,WSN,63.1,12,12,47,6.68,4.60,-0.04,0.18,97.9,4.72,-13,-1.2,,0.0,-0.7,-8,.396,.492,$402000,Amateur Draft
302,Micah Owings\owingmi01,25,ARI,104.2,22,18,73,6.28,4.50,-0.20,0.16,105.4,5.13,-13,-1.2,.85,-0.1,-0.4,-4,.444,.492,$402000,Amateur Draft
303,Brian Stokes\stokebr01,28,NYM,33.1,24,1,13,3.51,4.64,0.10,-0.25,97.8,4.20,3,0.3,1.08,0.0,0.5,5,.512,.502,$402000,Purchased
304,Angel Guzman\guzmaan01,26,CHC,9.2,6,1,6,5.59,4.70,-0.16,-0.23,106.2,4.91,-1,-0.1,.52,0.0,0.0,0,.489,.500,$401000,Free Agency
305,Chris Sampson\sampsch01,30,HOU,117.1,54,11,60,4.60,4.64,0.09,-0.09,100.4,4.48,-1,-0.1,1.16,-0.1,0.8,9,.498,.499,$401000,Unretired
306,Doug Slaten*\slatedo01,28,ARI,32.1,45,0,20,5.57,4.82,-0.21,-0.35,107.1,5.02,-2,-0.2,.69,0.0,0.1,1,.496,.499,$400500,Amateur Draft
307,Jack Taschner*\taschja01,30,SFG,48.0,67,0,27,5.06,4.87,-0.14,-0.35,102.6,4.78,-1,-0.1,1.50,-0.1,0.2,3,.498,.499,$400500,Amateur Draft
308,Brandon League\leagubr01,25,TOR,33.0,31,0,9,2.45,4.76,0.25,-0.35,99.0,4.12,5,0.6,1.02,-0.1,0.8,10,.518,.503,$400300,Amateur Draft
309,Jeff Bennett\benneje01,28,ATL,97.1,72,4,44,4.07,4.59,0.18,-0.24,99.2,4.13,1,0.1,1.30,-0.1,0.9,9,.502,.501,$400000,Free Agency
310,Santiago Casilla\garcija01,27,OAK,50.1,51,0,22,3.93,4.97,0.28,-0.37,96.5,4.17,0,0.0,1.08,-0.1,0.4,7,.501,.500,$400000,Amateur Free Agent
311,John Danks*\danksjo01,23,CHW,195.0,33,33,74,3.42,4.83,-0.19,0.19,105.4,5.48,41,4.5,,-0.1,6.4,66,.637,.528,$400000,Traded
312,Zach Duke*\dukeza01,25,PIT,185.0,31,31,111,5.40,4.60,-0.12,0.18,99.5,4.88,-10,-1.0,,-0.1,0.5,5,.469,.494,$400000,Amateur Draft
313,Gavin Floyd\floydga01,25,CHW,206.1,33,33,107,4.67,4.80,-0.20,0.19,105.2,5.45,14,1.5,,-0.1,3.4,40,.545,.509,$400000,Traded
314,Josh Fogg\foggjo01,31,CIN,78.1,22,14,69,7.93,4.64,-0.17,0.08,102.2,4.99,-25,-2.3,.27,0.1,-1.5,-19,.394,.486,$400000,Free Agency
315,Joel Hanrahan\hanrajo01,26,WSN,84.1,69,0,40,4.27,4.71,-0.03,-0.34,99.6,4.38,2,0.2,1.21,-0.1,0.8,8,.502,.501,$400000,Free Agency
316,Aquilino Lopez\lopezaq01,33,DET,78.2,48,0,33,3.78,4.89,-0.35,-0.36,103.9,5.07,10,1.0,.76,-0.4,1.5,20,.521,.506,$400000,Free Agency
317,Eric O'Flaherty*\oflaher01,23,SEA,6.2,7,0,15,20.25,4.98,0.15,-0.37,97.6,4.36,-12,-1.0,1.38,-0.2,-1.2,-11,.352,.494,$400000,Amateur Draft
318,Taylor Buchholz\buchhta01,26,COL,66.1,63,0,23,3.12,4.60,-0.17,-0.33,108.4,4.81,13,1.3,1.23,0.0,2.0,18,.521,.508,$399000,Traded
319,Joe Smith\smithjo05,24,NYM,63.1,82,0,28,3.98,4.63,0.09,-0.34,99.5,4.18,2,0.2,1.29,-0.1,0.7,7,.502,.501,$398000,Amateur Draft
320,Kurt Birkins*\birkiku01,27,TBR,10.0,6,0,1,0.90,4.95,0.12,-0.37,105.1,4.70,4,0.4,.38,-0.2,0.4,5,.571,.503,$397600,Waivers
321,Royce Ring*\ringro01,27,ATL,22.1,42,0,25,10.07,4.94,0.23,-0.36,98.8,4.30,-14,-1.4,1.13,-0.1,-1.3,-12,.467,.491,$397500,Traded
322,J.P. Howell*\howeljp01,25,TBR,89.1,64,0,29,2.92,4.87,0.12,-0.36,101.7,4.46,14,1.4,1.38,0.0,2.3,25,.522,.509,$397400,Traded
323,Ramon Ramirez\ramirra02,26,KCR,71.2,71,0,23,2.89,4.93,-0.38,-0.36,100.6,4.98,15,1.6,1.43,0.1,2.5,24,.522,.510,$397000,Traded
324,Kason Gabbard*\gabbaka01,26,TEX,56.0,12,12,36,5.79,4.65,-0.28,0.18,100.7,5.14,-5,-0.5,,0.0,0.1,2,.459,.497,$396390,Traded
325,Jason Hammel\hammeja01,25,TBR,78.1,40,5,45,5.17,4.84,0.16,-0.17,101.0,4.57,-7,-0.7,.71,-0.1,0.1,3,.483,.496,$396300,Amateur Draft--no sign
326,Clay Buchholz\buchhcl01,23,BOS,76.0,16,15,63,7.46,4.78,0.14,0.18,104.6,5.04,-22,-2.0,.02,0.0,-1.2,-12,.377,.488,$396000,Amateur Draft
327,Jason Hirsh\hirshja01,26,COL,8.2,4,1,10,10.38,4.28,-0.26,-0.07,117.1,5.23,-5,-0.5,.17,0.1,-0.3,-4,.387,.497,$396000,Traded
328,Nick Masset\masseni01,26,2TM,62.0,42,1,32,4.65,4.86,-0.19,-0.32,105.5,4.99,2,0.2,.93,-0.1,0.7,9,.504,.500,$396000,Traded
329,Jesse Litsch\litscje01,23,TOR,176.0,29,28,79,4.04,4.80,0.28,0.18,98.1,4.61,8,0.8,.11,-0.1,2.5,30,.528,.505,$395800,Amateur Draft
330,Andy Sonnanstine\sonnaan01,25,TBR,193.1,32,32,105,4.89,4.75,0.16,0.18,100.8,4.82,-5,-0.5,,-0.1,1.3,20,.484,.497,$395800,Amateur Draft
331,Dustin Nippert\nippedu01,27,TEX,71.2,20,6,52,6.53,4.59,-0.28,-0.11,103.2,4.91,-14,-1.4,.62,0.0,-0.6,-5,.432,.492,$395500,Traded
332,Brian Wolfe\wolfebr01,27,TOR,22.0,20,0,6,2.45,4.84,0.25,-0.36,96.3,4.08,4,0.4,1.37,0.0,0.6,6,.518,.502,$395500,Traded
333,Matt Albers\alberma01,25,BAL,49.0,28,3,21,3.86,4.71,-0.01,-0.23,102.0,4.59,3,0.3,1.26,-0.1,0.7,9,.511,.502,$395000,Traded
334,Denny Bautista\bautide01,25,2TM,60.1,51,0,35,5.22,4.72,-0.17,-0.34,100.9,4.59,-4,-0.4,.92,-0.2,0.0,1,.492,.497,$395000,Traded
335,Yorman Bazardo\bazaryo01,23,DET,3.0,3,0,8,24.00,4.70,-0.42,-0.35,108.4,5.17,-6,-0.5,.12,0.2,-0.3,-6,.322,.497,$395000,Traded
336,Andrew Brown\brownan01,27,OAK,35.0,31,0,13,3.34,4.74,0.24,-0.35,93.6,3.88,1,0.1,.73,-0.1,0.4,6,.505,.501,$395000,Traded
337,Brian Burres*\burrebr01,27,BAL,129.2,31,22,90,6.25,4.80,-0.01,0.15,103.4,5.13,-19,-1.8,.55,-0.1,-0.5,-2,.443,.489,$395000,Waivers
338,Jared Burton\burtoja01,27,CIN,58.2,54,0,24,3.68,4.74,-0.13,-0.34,103.2,4.67,7,0.7,.99,-0.1,1.1,12,.513,.504,$395000,Rule 5 Draft
339,Dana Eveland*\evelada01,24,OAK,168.0,29,29,82,4.39,4.74,0.28,0.18,95.5,4.44,-2,-0.2,,-0.1,1.4,19,.492,.499,$395000,Traded
340,Matt Lindstrom\lindsma01,28,FLA,57.1,66,0,21,3.30,4.63,0.06,-0.34,101.5,4.30,7,0.7,1.15,0.0,1.2,11,.510,.504,$395000,Traded
341,Ryan Rowland-Smith*\rowlary01,25,SEA,118.1,47,12,49,3.73,4.83,0.10,-0.03,96.1,4.52,8,0.8,.98,-0.2,1.9,23,.518,.505,$395000,Rule 5 returned
342,Jonathan Sanchez*\sanchjo01,25,SFG,158.0,29,29,90,5.13,4.54,-0.12,0.18,103.9,5.03,-1,-0.1,,-0.1,1.2,12,.497,.499,$395000,Amateur Draft
343,Kevin Slowey\sloweke01,24,MIN,160.1,27,27,74,4.15,4.68,-0.18,0.18,96.8,4.88,10,1.0,,-0.1,2.6,30,.538,.506,$395000,Amateur Draft
344,Ian Kennedy\kenneia01,23,NYY,39.2,10,9,37,8.39,4.82,-0.28,0.15,102.3,5.36,-14,-1.3,.52,0.0,-0.9,-9,.374,.492,$394275,Amateur Draft
345,Yusmeiro Petit\petityu01,23,ARI,56.1,19,8,29,4.63,4.63,-0.20,0.05,106.8,5.20,4,0.4,.44,-0.1,0.8,8,.521,.502,$394000,Traded
346,Jonathan Albaladejo\albaljo01,25,NYY,13.2,7,0,6,3.95,5.00,-0.22,-0.37,102.6,4.98,1,0.1,.68,-0.1,0.2,3,.519,.501,$393225,Traded
347,Jensen Lewis\lewisje01,24,CLE,66.0,51,0,29,3.95,4.82,0.15,-0.36,99.2,4.27,1,0.1,1.16,-0.2,0.6,9,.502,.501,$393000,Amateur Draft
348,Franquelis Osoria\osorifr01,26,PIT,60.2,43,0,43,6.38,4.66,-0.12,-0.34,99.7,4.43,-13,-1.3,.92,0.0,-0.8,-8,.470,.492,$393000,Waivers
349,Joe Thatcher*\thatcjo01,26,SDP,25.2,25,0,25,8.77,4.51,-0.02,-0.33,88.8,3.73,-14,-1.4,1.31,-0.3,-1.4,-12,.445,.491,$393000,Traded
350,Manny Acosta\acostma01,27,ATL,53.0,46,0,25,4.25,4.60,0.19,-0.33,99.0,4.04,-1,-0.1,.96,-0.1,0.3,3,.498,.499,$392500,Free Agency
351,Cha-Seung Baek\baekch01,28,2TM,141.0,32,21,78,4.98,4.65,0.01,0.07,88.9,4.18,-12,-1.2,.64,-0.1,0.0,0,.462,.496,$392500,Traded
352,Kevin Hart\hartke01,25,CHC,27.2,21,0,24,7.81,4.64,-0.18,-0.34,106.5,4.78,-9,-0.9,.85,0.0,-0.6,-7,.457,.494,$392500,Traded
353,Anthony Reyes\reyesan01,26,2TM,49.0,16,6,15,2.76,4.61,0.22,0.03,97.7,4.32,8,0.9,1.06,-0.1,1.3,14,.557,.502,$392500,Traded
354,Taylor Tankersley*\tanketa01,25,FLA,17.2,25,0,16,8.15,4.58,0.07,-0.33,101.9,4.26,-8,-0.8,1.42,-0.2,-0.8,-6,.470,.495,$392500,Amateur Draft
355,Edinson Volquez\volqued01,24,CIN,196.0,33,32,82,3.77,4.64,-0.12,0.18,103.0,5.10,30,3.3,2.20,-0.1,4.8,46,.599,.520,$392500,Traded
356,Brian Wilson\wilsobr01,26,SFG,62.1,63,0,32,4.62,4.58,-0.12,-0.33,102.5,4.47,-1,-0.1,2.07,-0.1,0.3,4,.499,.500,$392500,Amateur Draft
357,Jeremy Accardo\accarje01,26,TOR,12.1,16,0,10,7.30,4.91,0.31,-0.36,96.6,4.09,-5,-0.5,1.73,-0.2,-0.5,-3,.472,.497,$392200,Traded
358,Craig Breslow*\breslcr01,27,2TM,47.0,49,0,12,2.30,4.67,-0.09,-0.35,96.0,4.24,9,0.9,.87,-0.2,1.3,15,.519,.505,$392000,Waivers
359,Jason Bulger\bulgeja01,29,LAA,16.0,14,0,13,7.31,5.17,0.05,-0.38,102.2,4.85,-5,-0.5,.35,0.1,-0.2,-3,.467,.497,$392000,Free Agency
360,Ubaldo Jimenez\jimenub01,24,COL,198.2,34,34,97,4.39,4.54,-0.18,0.18,107.9,5.29,21,2.2,,-0.1,3.8,37,.565,.514,$392000,Amateur Free Agent
361,Hung-Chih Kuo*\kuoho01,26,LAD,80.0,42,3,21,2.36,4.50,-0.06,-0.26,100.5,4.33,18,1.9,1.16,0.0,2.6,24,.545,.512,$392000,Amateur Free Agent
362,Manny Parra*\parrama01,25,MIL,166.0,32,29,91,4.93,4.54,0.24,0.16,97.9,4.37,-9,-0.9,.18,-0.1,0.4,4,.471,.494,$392000,Amateur Draft
363,Josh Rupe\rupejo01,25,TEX,89.1,46,0,52,5.24,4.68,-0.26,-0.35,103.0,4.73,-7,-0.7,.60,-0.1,0.2,5,.486,.496,$392000,Traded
364,Carmen Pignatiello*\pignaca01,25,CHC,0.2,2,0,1,13.50,6.78,-0.30,-0.49,108.9,7.17,0,0.0,1.54,0.0,-0.1,0,.477,.500,$391500,Amateur Draft
365,Renyel Pinto*\pintore01,25,FLA,64.2,67,0,33,4.59,4.51,0.06,-0.33,101.6,4.19,-3,-0.3,1.40,-0.2,0.2,3,.496,.498,$391500,Traded
366,Rick van den Hurk\vanderi01,23,FLA,14.0,4,4,12,7.71,4.87,0.06,0.19,105.6,5.28,-4,-0.3,,0.0,-0.2,-3,.413,.498,$391500,Amateur Free Agent
367,Ross Ohlendorf\ohlenro01,25,2TM,62.2,30,5,49,7.04,4.69,-0.21,-0.16,99.6,4.71,-17,-1.6,.88,-0.1,-1.1,-10,.447,.494,$391425,Traded
368,Luis Mendoza\mendolu01,24,TEX,63.1,25,11,74,10.52,4.68,-0.32,0.03,104.7,5.27,-38,-3.4,.84,0.0,-2.7,-30,.365,.479,$391000,Traded
369,Franklin Morales*\moralfr01,22,COL,25.1,5,5,18,6.39,4.46,-0.23,0.18,111.0,5.40,-3,-0.3,,0.0,-0.1,-1,.448,.498,$391000,Amateur Free Agent
370,Rich Thompson\thompri03,23,LAA,2.0,2,0,5,22.50,5.29,0.08,-0.39,104.5,5.04,-4,-0.3,.15,0.1,-0.2,-4,.333,.498,$391000,Amateur Free Agent
371,Phil Dumatrait*\dumatph01,26,PIT,78.2,21,11,48,5.49,4.67,-0.10,0.05,101.0,4.86,-5,-0.5,.62,0.0,0.1,1,.476,.497,$390500,Waivers
372,Brian Bass\bassbr01,26,2TM,89.1,49,4,55,5.54,4.83,-0.16,-0.24,97.9,4.65,-11,-1.0,.86,-0.1,-0.3,1,.479,.495,$390000,Conditional Deal
373,Randor Bierd\bierdra01,24,BAL,36.2,29,0,21,5.15,4.81,-0.01,-0.36,103.5,4.62,-3,-0.3,.73,-0.1,0.0,2,.490,.498,$390000,Rule 5 Draft
374,Nick Blackburn\blackni01,26,MIN,193.1,33,33,102,4.75,4.81,-0.20,0.19,98.5,5.12,4,0.4,,-0.1,2.3,29,.513,.503,$390000,Amateur Draft
375,Blaine Boyer\boyerbl01,26,ATL,72.0,76,0,51,6.38,4.61,0.18,-0.33,98.5,4.03,-18,-1.8,.87,0.0,-1.2,-12,.476,.489,$390000,Amateur Draft
376,Joba Chamberlain\chambjo03,22,NYY,100.1,42,12,32,2.87,4.79,-0.20,0.00,102.5,5.12,23,2.4,1.50,0.1,3.6,36,.558,.515,$390000,Amateur Draft
377,Rocky Cherry\cherrro01,28,BAL,17.0,18,0,15,7.94,4.98,-0.01,-0.37,104.0,4.81,-6,-0.6,1.37,-0.2,-0.6,-4,.466,.496,$390000,Traded
378,Johnny Cueto\cuetojo01,22,CIN,174.0,31,31,101,5.22,4.69,-0.14,0.19,104.0,5.22,1,0.1,,-0.1,1.5,15,.503,.501,$390000,Amateur Free Agent
379,Franklyn German\germafr01,28,TEX,21.2,17,0,5,2.08,4.73,-0.25,-0.35,99.5,4.61,6,0.6,1.15,0.0,0.8,8,.535,.504,$390000,Free Agency
380,Enrique Gonzalez\gonzaen01,25,SDP,3.1,4,0,4,10.80,4.35,-0.01,-0.32,91.6,3.71,-3,-0.3,.46,0.1,-0.2,-2,.437,.498,$390000,Waivers
381,Carlos Guevara\guevaca01,26,SDP,12.1,10,0,9,6.57,4.67,-0.01,-0.34,86.6,3.76,-4,-0.4,.21,0.1,-0.1,-3,.463,.498,$390000,Purchased
382,Fernando Hernandez\hernafe03,23,OAK,3.0,3,0,6,18.00,5.48,0.32,-0.41,95.5,4.53,-5,-0.4,.41,0.1,-0.3,-4,.365,.498,$390000,Rule 5 Draft
383,Josh Johnson\johnsjo09,24,FLA,87.1,14,14,36,3.71,4.68,0.06,0.19,101.3,4.87,12,1.3,,-0.1,2.0,19,.591,.508,$390000,Amateur Draft
384,Jair Jurrjens\jurrjja01,22,ATL,188.1,31,31,87,4.16,4.46,0.19,0.18,99.9,4.45,7,0.7,,-0.1,2.2,23,.524,.505,$390000,Traded
385,Logan Kensing\kensilo01,25,FLA,55.1,48,0,26,4.23,4.59,0.06,-0.33,100.4,4.22,0,0.0,1.01,-0.1,0.4,5,.501,.500,$390000,Amateur Draft
386,Josh Kinney\kinnejo01,29,STL,7.0,7,0,0,0.00,4.62,0.27,-0.34,99.3,3.99,3,0.3,.23,-0.1,0.3,4,.547,.502,$390000,Purchased
387,Mark Lowe\lowema01,25,SEA,63.2,57,0,44,6.22,4.86,0.10,-0.36,96.5,4.25,-15,-1.5,.88,-0.1,-0.9,-7,.474,.491,$390000,Amateur Draft
388,Kyle McClellan\mccleky01,24,STL,75.2,68,0,37,4.40,4.65,0.36,-0.34,99.8,3.94,-3,-0.4,1.54,-0.2,0.1,3,.495,.498,$390000,Amateur Draft
389,Evan Meek\meekev01,25,PIT,13.0,9,0,11,7.62,4.86,-0.10,-0.35,97.6,4.50,-4,-0.4,.36,0.1,-0.2,-3,.452,.497,$390000,Purchased
390,Ricky Nolasco\nolasri01,25,FLA,212.1,34,32,88,3.73,4.57,0.06,0.17,100.0,4.68,24,2.5,.85,-0.2,4.2,41,.574,.516,$390000,Traded
391,Darren O'Day\odayda01,25,LAA,43.1,30,0,24,4.98,4.72,0.06,-0.35,101.4,4.37,-4,-0.4,.35,0.0,0.1,2,.488,.498,$390000,Amateur Free Agent
392,Chris Resop\resopch01,25,ATL,18.1,16,0,12,5.89,4.44,0.19,-0.32,100.3,3.95,-4,-0.4,.52,0.1,-0.2,-2,.476,.498,$390000,Waivers
393,Anibal Sanchez\sanchan01,24,FLA,51.2,10,10,35,6.10,4.64,0.06,0.19,103.4,4.92,-6,-0.6,,0.0,-0.2,-2,.438,.496,$390000,Traded
394,Humberto Sanchez\sanchhu01,25,NYY,2.0,2,0,1,4.50,4.71,-0.19,-0.35,97.8,4.46,0,0.0,.05,0.0,0.0,0,.498,.500,$390000,Traded
395,Dennis Sarfate\sarfade01,27,BAL,79.2,57,4,47,5.31,4.84,-0.01,-0.25,103.9,4.78,-6,-0.6,.85,-0.2,0.1,4,.489,.496,$390000,Traded
396,Erick Threets*\threeer01,26,SFG,10.0,7,0,4,3.60,4.73,-0.13,-0.34,99.8,4.51,1,0.1,.35,-0.1,0.2,2,.516,.501,$390000,Amateur Draft
397,Ramon Troncoso\troncra01,25,LAD,38.0,32,0,19,4.50,4.47,-0.07,-0.32,99.8,4.21,-1,-0.1,.51,0.0,0.2,2,.497,.499,$390000,Amateur Free Agent
398,Merkin Valdez\valdeme01,26,SFG,16.0,17,1,5,2.81,4.58,-0.12,-0.27,100.1,4.44,3,0.3,1.13,0.0,0.4,4,.518,.502,$390000,Traded
399,Wesley Wright*\wrighwe01,23,HOU,55.2,71,0,34,5.50,4.76,0.07,-0.35,98.7,4.28,-7,-0.7,1.07,-0.1,-0.4,-3,.490,.496,$390000,Rule 5 Draft
400,Keiichi Yabu\yabuke01,39,SFG,68.0,60,0,33,4.37,4.68,-0.13,-0.34,103.8,4.64,2,0.2,1.12,-0.1,0.8,8,.504,.502,$390000,Free Agency
