Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos
325,Allan\'a0Dykstra*\\dykstal01,28,TBR,AL,13,38,31,3,4,0,0,1,4,0,0,6,12,.129,.289,.226,.515,48,7,2,1,0,0,0,3\
326,Jarrod\'a0Dyson*\\dysonja01,30,KCR,AL,90,225,200,31,50,8,6,2,18,26,3,14,37,.250,.311,.380,.691,86,76,3,4,6,1,0,879/D\
327,Sam\'a0Dyson\\dysonsa01,27,TOT,MLB,43,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
328,Ed\'a0Easley\\easleed01,29,STL,NL,4,7,6,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,-100,0,1,0,0,1,0,/2\
329,Adam\'a0Eaton*\\eatonad02,26,CHW,AL,153,689,610,98,175,28,9,14,56,18,8,58,131,.287,.361,.431,.792,122,263,5,14,5,2,2,*8/D\
330,Carl\'a0Edwards\\edwarca01,23,CHC,NL,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
331,Jon\'a0Edwards\\edwarjo02,27,TOT,MLB,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
332,Jerad\'a0Eickhoff\\eickhje01,24,PHI,NL,7,16,14,1,2,0,0,0,2,0,0,0,7,.143,.143,.143,.286,-20,2,0,0,2,0,0,/1\
333,Brian\'a0Ellington\\ellinbr02,24,MIA,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
334,A.J.\'a0Ellis\\ellisaj01,34,LAD,NL,63,217,181,24,43,9,0,7,21,0,0,32,38,.238,.355,.403,.758,113,73,4,1,3,0,1,2\
335,Jacoby\'a0Ellsbury*\\ellsbja01,31,NYY,AL,111,501,452,66,116,15,2,7,33,21,9,35,86,.257,.318,.345,.663,83,156,6,7,1,3,1,*8\
336,Jake\'a0Elmore\\elmorja01,28,TBR,AL,51,158,141,10,29,5,0,2,16,1,1,12,25,.206,.263,.284,.547,54,40,6,0,2,3,1,3/5467D1\
337,Edwin\'a0Encarnacion\\encared01,32,TOR,AL,146,624,528,94,146,31,0,39,111,3,2,77,98,.277,.372,.557,.929,148,294,14,9,0,10,5,D3\
338,Nathan\'a0Eovaldi\\eovalna01,25,NYY,AL,3,5,5,1,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
339,Robbie\'a0Erlin\\erlinro01,24,SDP,NL,3,6,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1\
340,Alcides\'a0Escobar\\escobal02,28,KCR,AL,148,662,612,76,157,20,5,3,47,17,5,26,75,.257,.293,.320,.614,67,196,10,8,11,5,1,*6\
341,Eduardo\'a0Escobar#\\escobed01,26,MIN,AL,127,446,409,48,107,31,4,12,58,2,3,28,86,.262,.309,.445,.754,105,182,7,2,2,5,1,674/D59\
342,Yunel\'a0Escobar\\escobyu01,32,WSN,NL,139,591,535,75,168,25,1,9,56,2,2,45,70,.314,.375,.415,.790,115,222,24,8,1,2,0,*5/D\
343,Danny\'a0Espinosa#\\espinda01,28,WSN,NL,118,412,367,59,88,21,1,13,37,5,2,33,106,.240,.311,.409,.719,94,150,6,6,3,3,5,45/637\
344,Marco\'a0Estrada\\estrama01,31,TOR,AL,2,6,6,0,2,0,0,0,0,0,0,0,2,.333,.333,.333,.667,83,2,0,0,0,0,0,1\
345,Andre\'a0Ethier*\\ethiean01,33,LAD,NL,142,445,395,54,116,20,7,14,53,2,3,43,75,.294,.366,.486,.852,137,192,11,4,0,3,2,*97/8D\
346,Dana\'a0Eveland*\\evelada01,31,ATL,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
347,Jeurys\'a0Familia\\familje01,25,NYM,NL,74,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
348,Buck\'a0Farmer*\\farmebu01,24,DET,AL,2,4,4,0,1,0,0,0,0,0,0,0,3,.250,.250,.250,.500,40,1,0,0,0,0,0,1\
349,Danny\'a0Farquhar\\farquda01,28,SEA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
350,Andrew\'a0Faulkner\\faulkan01,22,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
351,Taylor\'a0Featherston\\feathta01,25,LAA,AL,101,169,154,23,25,5,1,2,9,4,2,7,46,.162,.212,.247,.459,30,38,3,3,4,1,0,546/D\
352,Scott\'a0Feldman*\\feldmsc01,32,HOU,AL,1,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,182,1,0,0,0,0,0,1\
353,Michael\'a0Feliz\\felizmi01,22,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
354,Neftali\'a0Feliz\\felizne01,27,TOT,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
355,Jose\'a0Fernandez\\fernajo02,22,MIA,NL,10,22,18,2,3,1,0,1,2,0,0,0,4,.167,.167,.389,.556,49,7,0,0,4,0,0,1\
356,Thomas\'a0Field\\fieldth01,28,TEX,AL,14,45,41,6,8,1,0,2,5,1,0,2,16,.195,.250,.366,.616,64,15,0,1,1,0,0,4/6\
357,Prince\'a0Fielder*\\fieldpr01,31,TEX,AL,158,693,613,78,187,28,0,23,98,0,0,64,88,.305,.378,.463,.841,126,284,21,11,0,5,14,*D3\
358,Daniel\'a0Fields*\\fieldda01,24,DET,AL,1,3,3,1,1,1,0,0,0,0,0,0,2,.333,.333,.667,1.000,167,2,0,0,0,0,0,/7\
359,Josh\'a0Fields\\fieldjo03,29,HOU,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
360,Casey\'a0Fien\\fienca01,31,MIN,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
361,Mike\'a0Fiers\\fiersmi01,30,TOT,MLB,18,34,30,0,3,0,0,0,0,0,0,0,12,.100,.100,.100,.200,-45,3,0,0,4,0,0,1\
362,Cole\'a0Figueroa*\\figueco01,28,NYY,AL,2,8,8,2,2,2,0,0,0,0,0,0,0,.250,.250,.500,.750,99,4,0,0,0,0,0,/5\
363,Brandon\'a0Finnegan*\\finnebr01,22,TOT,MLB,6,6,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,2,0,0,1\
364,Doug\'a0Fister*\\fistedo01,31,WSN,NL,29,39,31,2,7,1,0,0,0,0,0,2,15,.226,.273,.258,.531,46,8,0,0,6,0,0,1\
365,Ryan\'a0Flaherty*\\flahery01,28,BAL,AL,91,301,267,34,54,8,3,9,31,0,0,26,81,.202,.281,.356,.637,73,95,8,4,2,2,2,463/597\
366,Yohan\'a0Flande*\\flandyo01,29,COL,NL,18,22,21,1,3,0,0,0,1,0,0,0,10,.143,.143,.143,.286,-26,3,0,0,1,0,0,1\
367,Kendry\'a0Flores\\floreke01,23,MIA,NL,6,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
368,Ramon\'a0Flores*\\florera02,23,NYY,AL,12,33,32,3,7,1,0,0,0,0,0,0,4,.219,.219,.250,.469,29,8,0,0,1,0,0,7/9\
369,Wilmer\'a0Flores\\florewi01,23,NYM,NL,137,510,483,55,127,22,0,16,59,0,1,19,63,.263,.295,.408,.703,93,197,12,4,2,2,2,64\
370,Pedro\'a0Florimon#\\floripe01,28,PIT,NL,24,25,23,5,2,0,1,0,1,1,0,2,12,.087,.160,.174,.334,-8,4,0,0,0,0,0,6/4\
371,Tyler\'a0Flowers\\flowety01,29,CHW,AL,112,361,331,21,79,12,0,9,39,0,1,21,104,.239,.295,.356,.652,82,118,8,6,2,1,0,*2/3D\
372,Mike\'a0Foltynewicz\\foltymi01,23,ATL,NL,17,30,28,0,2,1,0,0,3,0,0,0,19,.071,.069,.107,.176,-52,3,1,0,1,1,0,1\
373,Logan\'a0Forsythe\\forsylo01,28,TBR,AL,153,615,540,69,152,33,2,17,68,9,4,55,111,.281,.359,.444,.804,124,240,12,14,0,6,2,*43/5D\
374,Dexter\'a0Fowler#\\fowlede01,29,CHC,NL,156,690,596,102,149,29,8,17,46,20,7,84,154,.250,.346,.411,.757,109,245,4,5,2,3,1,*8\
375,Maikel\'a0Franco\\francma02,22,PHI,NL,80,335,304,45,85,22,1,14,50,1,0,26,52,.280,.343,.497,.840,130,151,8,4,0,1,2,5/3\
376,Jeff\'a0Francoeur\\francje02,31,PHI,NL,118,343,326,34,84,16,1,13,45,0,2,13,77,.258,.286,.433,.718,96,141,10,1,0,3,0,97/D1\
377,Kevin\'a0Frandsen\\frandke01,33,SFG,NL,7,13,11,1,2,0,0,0,0,0,0,1,3,.182,.250,.182,.432,22,2,2,0,1,0,0,/3\
378,Nick\'a0Franklin#\\frankni01,24,TBR,AL,44,109,101,11,16,4,1,3,7,1,0,7,37,.158,.213,.307,.520,44,31,2,0,1,0,0,463/D1\
379,Jason\'a0Frasor\\frasoja01,37,TOT,MLB,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
380,Todd\'a0Frazier\\frazito01,29,CIN,NL,157,678,619,82,158,43,1,35,89,13,8,44,137,.255,.309,.498,.806,117,308,19,7,1,7,3,*5\
381,Freddie\'a0Freeman*\\freemfr01,25,ATL,NL,118,481,416,62,115,27,0,18,66,3,1,56,98,.276,.370,.471,.841,132,196,6,7,0,2,4,*3/D\
382,Sam\'a0Freeman\\freemsa01,28,TEX,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
383,David\'a0Freese\\freesda01,32,LAA,AL,121,470,424,53,109,27,0,14,56,1,1,31,107,.257,.323,.420,.743,109,178,12,12,0,3,0,*5/D\
384,Carlos\'a0Frias\\friasca01,25,LAD,NL,16,24,21,1,1,0,0,0,0,0,0,1,12,.048,.130,.048,.178,-47,1,0,1,1,0,0,1\
385,Christian\'a0Friedrich\\friedch01,27,COL,NL,63,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
386,Ernesto\'a0Frieri\\frierer01,29,TBR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
387,Eric\'a0Fryer\\fryerer01,29,MIN,AL,15,27,22,2,5,2,0,0,2,0,0,5,11,.227,.370,.318,.689,93,7,0,0,0,0,0,2\
388,Sam\'a0Fuld*\\fuldsa01,33,OAK,AL,120,325,290,34,57,16,3,2,22,9,3,30,55,.197,.276,.293,.569,60,85,6,2,2,1,1,789/D\
389,Charlie\'a0Furbush*\\furbuch01,29,SEA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
390,Rocky\'a0Gale\\galero01,27,SDP,NL,11,10,10,0,1,0,0,0,0,0,0,0,1,.100,.100,.100,.200,-44,1,1,0,0,0,0,/2\
391,Yovani\'a0Gallardo\\gallayo01,29,TEX,AL,2,4,4,0,2,1,0,0,0,0,0,0,1,.500,.500,.750,1.250,232,3,0,0,0,0,0,1\
392,Joey\'a0Gallo*\\gallojo01,21,TEX,AL,36,123,108,16,22,3,1,6,14,3,0,15,57,.204,.301,.417,.717,91,45,0,0,0,0,3,75/D8\
393,Freddy\'a0Galvis#\\galvifr01,25,PHI,NL,151,603,559,63,147,14,5,7,50,10,1,30,103,.263,.302,.343,.645,79,192,11,3,7,4,1,*6/4\
394,Frank\'a0Garces*\\garcefr01,25,SDP,NL,37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
395,Adonis\'a0Garcia\\garciad01,30,ATL,NL,58,198,191,20,53,12,0,10,26,0,0,5,35,.277,.293,.497,.790,115,95,9,0,0,2,0,57\
396,Avisail\'a0Garcia\\garciav01,24,CHW,AL,148,601,553,66,142,17,2,13,59,7,7,36,141,.257,.309,.365,.675,89,202,13,8,0,4,3,*9D\
397,Greg\'a0Garcia*\\garcigr01,25,STL,NL,49,87,75,7,18,5,0,2,4,0,0,10,12,.240,.337,.387,.724,98,29,2,1,1,0,1,64/5\
398,Jaime\'a0Garcia*\\garcija02,28,STL,NL,19,44,41,1,4,0,0,0,1,0,0,2,15,.098,.140,.098,.237,-33,4,0,0,1,0,0,1\
399,Jason\'a0Garcia\\garcija03,22,BAL,AL,3,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1\
400,Leury\'a0Garcia#\\garcile02,24,CHW,AL,17,15,14,0,3,0,0,0,1,1,0,1,7,.214,.267,.214,.481,38,3,0,0,0,0,0,/864D71\
401,Luis\'a0Garcia\\garcilu03,28,PHI,NL,69,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
402,Yimi\'a0Garcia\\garciyi01,24,LAD,NL,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
403,Brett\'a0Gardner*\\gardnbr01,31,NYY,AL,151,656,571,94,148,26,3,16,66,20,5,68,135,.259,.343,.399,.742,103,228,8,6,8,3,1,*78\
404,Dustin\'a0Garneau\\garnedu01,27,COL,NL,22,76,70,6,11,3,0,2,8,0,0,6,14,.157,.224,.286,.509,29,20,2,0,0,0,2,2\
405,Matt\'a0Garza\\garzama01,31,MIL,NL,25,47,39,0,3,0,0,0,0,0,1,1,21,.077,.100,.077,.177,-50,3,0,0,7,0,0,1\
406,Evan\'a0Gattis\\gattiev01,28,HOU,AL,153,604,566,66,139,20,11,27,88,0,1,30,119,.246,.285,.463,.748,104,262,13,3,0,5,3,*D7\
407,Kevin\'a0Gausman*\\gausmke01,24,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
408,Cory\'a0Gearrin\\gearrco01,29,SFG,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
409,Dillon\'a0Gee\\geedi01,29,NYM,NL,8,12,10,0,1,0,0,0,0,0,0,0,5,.100,.100,.100,.200,-44,1,0,0,2,0,0,/1\
410,Steve\'a0Geltz\\geltzst01,27,TBR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
411,Scooter\'a0Gennett*\\gennesc01,25,MIL,NL,114,391,375,42,99,18,4,6,29,1,3,12,68,.264,.294,.381,.675,84,143,11,4,0,0,5,4\
412,Craig\'a0Gentry\\gentrcr01,31,OAK,AL,26,56,50,6,6,0,2,0,3,1,1,4,15,.120,.196,.200,.396,12,10,0,1,0,1,0,7/89D\
413,Gonzalez\'a0Germen\\germego01,27,TOT,NL,35,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
414,Johnny\'a0Giavotella\\giavojo01,27,LAA,AL,129,502,453,51,123,25,5,4,49,2,1,32,59,.272,.318,.375,.694,96,170,7,2,9,6,0,*4/6\
415,Kyle\'a0Gibson\\gibsoky01,27,MIN,AL,2,5,5,0,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,11,1,0,0,0,0,0,1\
416,Ken\'a0Giles\\gileske01,24,PHI,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
417,Conor\'a0Gillaspie*\\gillaco01,27,TOT,AL,75,253,237,14,54,15,2,4,24,0,1,13,47,.228,.269,.359,.627,75,85,2,1,0,2,2,5/3D4\
418,Cole\'a0Gillespie\\gilleco01,31,MIA,NL,67,157,145,17,42,10,2,2,16,4,1,10,27,.290,.333,.428,.761,111,62,5,0,1,1,0,897\
419,Sean\'a0Gilmartin*\\gilmase01,25,NYM,NL,48,6,6,1,2,0,0,0,0,0,0,0,3,.333,.333,.333,.667,87,2,0,0,0,0,0,1\
420,Chris\'a0Gimenez\\gimench01,32,TEX,AL,36,113,98,19,25,6,1,5,14,2,0,10,19,.255,.330,.490,.820,118,48,2,1,4,0,0,2\
421,Mychal\'a0Givens\\givenmy01,25,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
422,Zack\'a0Godley\\godleza01,25,ARI,NL,8,10,9,0,1,0,0,0,0,0,0,0,6,.111,.111,.111,.222,-40,1,0,0,1,0,0,/1\
423,Erik\'a0Goeddel\\goedder01,26,NYM,NL,33,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
424,David\'a0Goforth\\goforda01,26,MIL,NL,20,4,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1\
425,Ryan\'a0Goins*\\goinsry01,27,TOR,AL,128,428,376,52,94,16,4,5,45,2,1,39,83,.250,.318,.354,.672,83,133,12,1,7,5,0,46/579\
426,Paul\'a0Goldschmidt\\goldspa01,27,ARI,NL,159,695,567,103,182,38,2,33,110,21,5,118,151,.321,.435,.570,1.005,168,323,16,2,0,7,29,*3/D\
427,Brandon\'a0Gomes\\gomesbr01,30,TBR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
428,Jonny\'a0Gomes\\gomesjo01,34,TOT,MLB,95,262,225,29,48,9,0,7,26,1,1,31,81,.213,.313,.347,.660,83,78,6,3,0,3,1,7/9D1\
429,Yan\'a0Gomes\\gomesya01,27,CLE,AL,95,389,363,38,84,22,0,12,45,0,0,13,104,.231,.267,.391,.659,74,142,11,7,0,6,1,2/D\
430,Carlos\'a0Gomez\\gomezca01,29,TOT,MLB,115,477,435,61,111,29,1,12,56,17,9,31,101,.255,.314,.409,.724,98,178,5,7,3,1,1,*8/D4\
431,Hector\'a0Gomez\\gomezhe01,27,MIL,NL,66,134,127,15,23,11,2,1,7,0,0,3,40,.181,.212,.323,.535,44,41,1,2,2,0,0,45/67\
432,Jeanmar\'a0Gomez\\gomezje01,27,PHI,NL,61,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
433,Marco\'a0Gonzales*\\gonzama02,23,STL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
434,Adrian\'a0Gonzalez*\\gonzaad01,33,LAD,NL,156,643,571,76,157,33,0,28,90,0,1,62,107,.275,.350,.480,.830,130,274,21,6,0,3,10,*3/D\
435,Carlos\'a0Gonzalez*\\gonzaca01,29,COL,NL,153,608,554,87,150,25,2,40,97,2,0,46,133,.271,.325,.540,.864,116,299,11,1,1,6,6,*9\
436,Gio\'a0Gonzalez\\gonzagi01,29,WSN,NL,27,56,43,1,4,1,0,0,2,0,0,1,18,.093,.152,.116,.268,-25,5,1,2,10,0,0,1\
437,Marwin\'a0Gonzalez#\\gonzama01,26,HOU,AL,120,370,344,44,96,18,1,12,34,4,5,16,74,.279,.317,.442,.759,109,152,9,3,7,0,0,36547/D\
438,Miguel\'a0Gonzalez\\gonzami03,31,BAL,AL,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
439,Severino\'a0Gonzalez\\gonzase01,22,PHI,NL,7,12,10,2,1,0,0,0,1,0,0,1,4,.100,.182,.100,.282,-18,1,0,0,1,0,0,/1\
440,Nick\'a0Goody\\goodyni01,23,NYY,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
441,Alex\'a0Gordon*\\gordoal01,31,KCR,AL,104,422,354,40,96,18,0,13,48,2,5,49,92,.271,.377,.432,.809,119,153,2,14,0,5,7,7/D\
442,Dee\'a0Gordon*\\gordode01,27,MIA,NL,145,653,615,88,205,24,8,4,46,58,20,25,91,.333,.359,.418,.776,116,257,6,2,6,5,2,*4\
443,Terrance\'a0Gore\\gorete01,24,KCR,AL,9,4,3,1,0,0,0,0,0,3,0,0,1,.000,.250,.000,.250,-23,0,0,1,0,0,0,/7D\
444,Tom\'a0Gorzelanny\\gorzeto01,32,DET,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
445,Anthony\'a0Gose*\\gosean01,24,DET,AL,140,535,485,73,123,24,8,5,26,23,11,45,145,.254,.321,.367,.688,90,178,11,3,2,0,0,*8\
446,Tuffy\'a0Gosewisch\\gosewtu01,31,ARI,NL,38,138,128,9,27,6,0,1,13,2,1,8,23,.211,.261,.281,.542,46,36,2,1,0,1,0,2\
447,Philip\'a0Gosselin\\gosseph01,26,TOT,NL,44,118,106,19,33,9,1,3,15,2,1,9,16,.311,.373,.500,.873,135,53,2,2,0,1,0,4/57\
448,Trevor\'a0Gott\\gotttr01,22,LAA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
449,Matt\'a0Grace*\\gracema02,26,WSN,NL,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
450,J.R.\'a0Graham\\grahajr01,25,MIN,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
451,Yasmani\'a0Grandal#\\grandya01,26,LAD,NL,115,426,355,43,83,12,0,16,47,0,1,65,92,.234,.353,.403,.756,112,143,16,2,1,3,1,2/3\
452,Curtis\'a0Granderson*\\grandcu01,34,NYM,NL,157,682,580,98,150,33,2,26,70,11,6,91,151,.259,.364,.457,.821,127,265,3,7,0,4,3,*9/8D\
453,Kendall\'a0Graveman\\graveke01,24,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
454,Jon\'a0Gray\\grayjo02,23,COL,NL,9,13,11,1,0,0,0,0,0,0,0,2,6,.000,.154,.000,.154,-56,0,0,0,0,0,0,/1\
455,Sonny\'a0Gray\\grayso01,25,OAK,AL,2,6,6,0,1,0,0,0,0,0,0,0,4,.167,.167,.167,.333,-6,1,0,0,0,0,0,1\
456,Grant\'a0Green\\greengr01,27,LAA,AL,21,44,42,6,8,0,0,1,3,0,1,2,14,.190,.227,.262,.489,38,11,2,0,0,0,1,4/3D76\
457,Shane\'a0Greene\\greensh02,26,DET,AL,2,5,5,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
458,Nick\'a0Greenwood\\greenni02,27,STL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
459,Luke\'a0Gregerson*\\gregelu01,31,HOU,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
460,Kevin\'a0Gregg\\greggke01,37,CIN,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
461,Didi\'a0Gregorius*\\gregodi01,25,NYY,AL,155,578,525,57,139,24,2,9,56,5,3,33,85,.265,.318,.370,.688,89,194,4,11,3,6,0,*6\
462,Zack\'a0Greinke\\greinza01,31,LAD,NL,30,77,67,8,15,2,0,2,3,1,0,1,14,.224,.232,.343,.575,59,23,0,0,8,1,0,1\
463,Randal\'a0Grichuk\\grichra01,23,STL,NL,103,350,323,49,89,23,7,17,47,4,2,22,110,.276,.329,.548,.877,134,177,6,4,0,1,2,789\
464,Jason\'a0Grilli\\grillja01,38,ATL,NL,33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
465,Justin\'a0Grimm\\grimmju01,26,CHC,NL,57,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
466,Robbie\'a0Grossman#\\grossro01,25,HOU,AL,24,54,49,7,7,2,0,1,5,0,0,5,17,.143,.222,.245,.467,31,12,0,0,0,0,0,7/9D\
467,Mayckol\'a0Guaipe\\guaipma01,24,SEA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
468,Deolis\'a0Guerra\\guerrde01,26,PIT,NL,8,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
469,Junior\'a0Guerra\\guerrju02,30,CHW,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
470,Alex\'a0Guerrero\\guerral01,28,LAD,NL,106,230,219,25,51,9,1,11,36,1,0,7,57,.233,.261,.434,.695,90,95,7,2,0,2,0,75/D\
471,Preston\'a0Guilmet\\guilmpr01,27,TOT,MLB,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
472,Jason\'a0Gurka*\\gurkaja01,27,COL,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/19\
473,Jeremy\'a0Guthrie\\guthrje01,36,KCR,AL,2,5,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,37,1,0,0,1,0,0,1\
474,Franklin\'a0Gutierrez\\gutiefr01,32,SEA,AL,59,189,171,27,50,11,0,15,35,0,0,14,54,.292,.354,.620,.974,167,106,5,3,0,1,1,7/D9\
475,Brandon\'a0Guyer\\guyerbr01,29,TBR,AL,128,385,332,51,88,21,2,8,28,10,4,25,61,.265,.359,.413,.771,116,137,5,24,3,1,0,*798/D\
476,Jedd\'a0Gyorko\\gyorkje01,26,SDP,NL,128,458,421,34,104,15,0,16,57,0,1,27,107,.247,.297,.397,.694,93,167,13,5,0,5,1,46/3D\
477,Nick\'a0Hagadone*\\hagadni01,29,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
478,Matt\'a0Hague\\haguema01,29,TOR,AL,10,15,12,1,3,1,0,0,0,0,0,2,4,.250,.400,.333,.733,104,4,0,1,0,0,1,/3D5\
479,Jesse\'a0Hahn\\hahnje01,25,OAK,AL,1,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
480,David\'a0Hale\\haleda02,27,COL,NL,15,27,23,1,2,0,0,0,0,0,0,0,9,.087,.087,.087,.174,-55,2,0,0,4,0,0,1\
481,Cody\'a0Hall\\hallco01,27,SFG,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
482,Cole\'a0Hamels*\\hamelco01,31,TOT,MLB,20,46,42,2,7,1,0,0,0,0,0,0,17,.167,.167,.190,.357,-1,8,1,0,4,0,0,1\
483,Billy\'a0Hamilton#\\hamilbi02,24,CIN,NL,114,454,412,56,93,8,3,4,28,57,8,28,75,.226,.274,.289,.563,55,119,5,1,9,4,0,*8\
484,Josh\'a0Hamilton*\\hamiljo03,34,TEX,AL,50,182,170,22,43,8,0,8,25,0,0,10,52,.253,.291,.441,.732,94,75,1,0,0,2,0,79/D\
485,Jason\'a0Hammel\\hammeja01,32,CHC,NL,31,70,65,6,11,1,0,0,4,0,0,1,18,.169,.179,.185,.364,1,12,1,0,3,1,0,1\
486,Brad\'a0Hand*\\handbr01,25,MIA,NL,35,23,17,1,2,0,0,0,2,0,0,0,5,.118,.118,.118,.235,-34,2,0,0,6,0,0,1\
487,Donovan\'a0Hand\\handdo01,29,CIN,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
488,Ryan\'a0Hanigan\\hanigry01,34,BOS,AL,54,201,174,28,43,8,0,2,16,0,0,20,39,.247,.337,.328,.664,80,57,6,4,1,1,0,2\
