k,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary▼,Acquired
292,Brandon McCarthy\mccarbr01,23,TEX,101.2,23,22,62,5.49,4.99,-0.05,0.18,100.6,5.24,-4,-0.4,.08,-0.1,0.6,9,.485,.498,$396068,Traded
293,Vinnie Chulk\chulkvi01,28,SFG,53.0,57,0,22,3.74,4.93,0.07,-0.35,101.7,4.58,5,0.5,1.06,-0.1,0.9,10,.509,.503,$396000,Traded
294,Brian Bruney\brunebr01,25,NYY,50.0,58,0,28,5.04,4.92,-0.09,-0.36,101.0,4.69,-2,-0.2,.80,-0.1,0.2,4,.496,.499,$395545,Free Agency
295,Gustavo Chacin*\chacigu01,26,TOR,27.1,5,5,17,5.60,4.86,0.64,0.19,99.5,4.38,-4,-0.4,,0.0,-0.1,-1,.427,.498,$395300,Amateur Free Agent
296,Yhency Brazoban\brazoyh01,27,LAD,1.2,4,0,4,21.60,6.37,-0.02,-0.46,95.8,5.68,-3,-0.3,.43,0.1,-0.2,-3,.431,.498,$395000,Traded
297,Jason Grilli\grillja01,30,DET,79.2,57,0,46,5.20,4.95,0.22,-0.37,100.3,4.38,-8,-0.8,.99,-0.2,-0.1,2,.487,.495,$395000,Free Agency
298,Tyler Johnson*\johnsty01,26,STL,38.0,55,0,18,4.26,4.81,0.20,-0.35,99.9,4.26,0,0.0,.76,-0.1,0.3,3,.500,.500,$395000,Rule 5 returned
299,Pat Neshek\neshepa01,26,MIN,70.1,74,0,25,3.20,4.98,0.07,-0.37,94.3,4.28,8,0.8,1.39,0.0,1.5,16,.511,.505,$395000,Amateur Draft
300,George Sherrill*\sherrge01,30,SEA,45.2,73,0,12,2.36,5.09,-0.24,-0.38,96.2,4.76,12,1.2,1.53,0.2,1.9,17,.516,.507,$395000,Purchased
301,James Shields\shielja02,25,TBD,215.0,31,31,98,4.10,4.90,-0.40,0.19,101.2,5.55,33,3.5,,-0.1,5.5,59,.612,.521,$394900,Amateur Draft
302,Anthony Reyes\reyesan01,25,STL,107.1,22,20,77,6.46,4.81,0.21,0.18,98.1,4.69,-21,-1.9,.03,0.0,-1.0,-11,.414,.488,$392500,Amateur Draft
303,Edwin Jackson\jacksed01,23,TBD,161.0,32,31,116,6.48,5.03,-0.44,0.19,101.2,5.74,-15,-1.4,.24,-0.1,0.2,5,.456,.491,$392300,Traded
304,Jeremy Accardo\accarje01,25,TOR,67.1,64,0,19,2.54,5.07,0.51,-0.37,99.2,4.15,11,1.1,1.86,0.3,2.2,20,.518,.507,$392200,Traded
305,Clay Hensley\henslcl01,27,SDP,50.0,13,9,40,7.20,4.57,-0.03,0.11,94.1,4.44,-15,-1.4,.21,0.0,-0.9,-11,.395,.492,$392000,Traded
306,Fernando Cabrera\cabrefe01,25,2TM,43.2,33,0,36,7.42,5.06,0.01,-0.37,100.5,4.70,-14,-1.3,.67,0.1,-0.7,-8,.462,.497,$391800,Free Agency
307,Jon Switzer*\switzjo01,27,TBD,19.0,21,0,17,8.05,5.24,-0.48,-0.39,101.2,5.40,-6,-0.6,.76,0.0,-0.3,-3,.474,.497,$391100,Amateur Draft
308,C.J. Wilson*\wilsocj01,26,TEX,68.1,66,0,25,3.29,5.01,-0.04,-0.37,100.2,4.69,10,1.0,1.23,-0.1,1.7,18,.515,.506,$391043,Amateur Draft
309,John Maine\mainejo01,26,NYM,191.0,32,32,90,4.24,4.79,0.18,0.19,96.1,4.61,9,0.9,,-0.1,2.4,25,.528,.506,$391000,Traded
310,Kameron Loe\loeka01,25,TEX,136.0,28,23,96,6.35,4.96,-0.05,0.16,100.8,5.21,-18,-1.7,.27,-0.1,-0.4,-2,.438,.489,$390765,Amateur Draft
311,Brandon Medders\meddebr01,27,ARI,29.1,30,0,16,4.91,4.73,0.21,-0.34,106.9,4.47,-1,-0.1,.73,0.0,0.1,1,.496,.499,$390500,Free Agency
312,Matt Belisle\belisma01,27,CIN,177.2,30,30,111,5.62,4.76,-0.33,0.19,103.5,5.47,-2,-0.2,,-0.1,1.2,13,.493,.499,$390000,Traded
313,Jonathan Broxton\broxtjo01,23,LAD,82.0,83,0,30,3.29,4.72,-0.03,-0.34,100.8,4.44,11,1.1,1.37,0.0,1.8,18,.513,.507,$390000,Amateur Draft
314,Lee Gardner\gardnle01,32,FLA,74.1,62,0,19,2.30,4.82,-0.35,-0.35,97.8,4.72,20,2.1,1.07,-0.1,2.6,27,.534,.513,$390000,Free Agency
315,Elizardo Ramirez\ramirel01,24,CIN,16.1,4,3,14,7.71,4.88,-0.34,0.13,99.9,5.34,-4,-0.4,.03,0.0,-0.2,-3,.403,.498,$390000,Traded
316,Jason Wood\woodja02,37,FLA,1.0,1,0,0,0.00,5.17,-0.31,-0.37,96.0,4.90,1,0.1,.00,0.0,0.0,1,.557,.500,$390000,Free Agency
317,Lenny DiNardo*\dinarle01,27,OAK,131.1,35,20,74,5.07,4.88,0.13,0.04,93.2,4.46,-10,-1.0,.79,-0.1,0.3,6,.473,.494,$389750,Waivers
318,Jeff Karstens\karstje01,24,NYY,14.2,7,3,21,12.89,4.89,-0.13,-0.09,102.6,5.06,-13,-1.1,1.30,-0.1,-1.0,-11,.344,.493,$389495,Amateur Draft
319,Rob Tejeda\tejedro01,25,TEX,95.1,19,19,78,7.36,5.00,-0.05,0.19,100.3,5.26,-23,-2.1,,-0.1,-1.1,-12,.391,.487,$389450,Traded
320,Scott Feldman\feldmsc01,24,TEX,39.0,29,0,26,6.00,4.94,-0.05,-0.37,101.0,4.67,-6,-0.6,.57,0.0,-0.1,-1,.480,.496,$388203,Amateur Draft
321,David Aardsma\aardsda01,25,CHW,32.1,25,0,24,6.68,5.01,-0.38,-0.37,103.2,5.18,-6,-0.5,1.43,-0.2,-0.4,-2,.478,.497,$387500,Traded
322,Edgar Gonzalez\gonzaed01,24,ARI,102.0,32,12,61,5.38,4.66,0.23,-0.02,108.1,4.77,-6,-0.6,.52,-0.1,0.2,2,.480,.496,$387500,Amateur Free Agent
323,Roberto Hernandez\carmofa01,26,CLE,215.0,32,32,78,3.27,4.87,0.01,0.19,98.6,4.98,39,4.2,,-0.1,6.2,65,.630,.526,$387500,Amateur Free Agent
324,Cla Meredith\meredcl01,24,SDP,79.2,80,0,38,4.29,4.72,-0.03,-0.34,92.4,4.07,-2,-0.2,1.29,-0.2,0.4,5,.498,.499,$387000,Traded
325,Shaun Marcum\marcush01,25,TOR,159.0,38,25,76,4.30,5.02,0.55,0.14,99.8,4.60,4,0.4,1.25,-0.1,1.9,23,.510,.502,$386100,Amateur Draft
326,Tom Gorzelanny*\gorzeto01,24,PIT,201.2,32,32,90,4.02,4.73,-0.14,0.19,98.4,4.98,23,2.4,,-0.1,3.9,40,.574,.515,$386000,Amateur Draft
327,Ramon Ramirez\ramirra02,25,COL,17.1,22,0,16,8.31,4.46,0.09,-0.32,108.1,4.38,-7,-0.7,1.17,-0.1,-0.7,-6,.467,.496,$386000,Traded
328,Heath Bell\bellhe01,29,SDP,93.2,81,0,21,2.02,4.65,-0.02,-0.33,92.6,4.02,21,2.2,1.45,0.3,3.3,29,.527,.513,$385500,Traded
329,Casey Janssen\janssca01,25,TOR,72.2,70,0,22,2.72,5.03,0.58,-0.37,99.4,4.05,10,1.0,1.67,0.1,1.9,19,.514,.506,$385200,Amateur Draft
330,Clay Condrey\condrcl01,31,PHI,50.0,39,0,30,5.40,4.80,0.28,-0.35,101.7,4.25,-6,-0.6,.75,0.0,-0.2,-2,.485,.496,$385000,Free Agency
331,Chad Durbin\durbich01,29,DET,127.2,36,19,71,5.01,4.87,0.24,0.07,100.6,4.73,-5,-0.5,1.12,-0.1,0.7,10,.486,.497,$385000,Free Agency
332,Jered Weaver\weaveje02,24,LAA,161.0,28,28,77,4.30,4.90,0.03,0.19,99.3,5.02,12,1.2,,-0.1,2.7,31,.542,.507,$385000,Amateur Draft
333,Jeremy Sowers*\sowerje01,24,CLE,67.1,13,13,49,6.55,4.86,0.01,0.19,101.0,5.09,-12,-1.1,,0.0,-0.4,-3,.419,.493,$384800,Amateur Draft
334,Darrell Rasner\rasneda01,26,NYY,24.2,6,6,14,5.11,5.13,-0.11,0.20,96.3,5.23,0,0.0,,0.0,0.3,3,.502,.500,$384523,Free Agency
335,Chad Billingsley\billich01,22,LAD,147.0,43,20,56,3.43,4.68,-0.03,0.06,101.2,4.83,24,2.5,1.03,-0.1,3.6,36,.557,.515,$384500,Amateur Draft
336,Carlos Villanueva\villaca01,23,MIL,114.1,59,6,52,4.09,4.69,-0.08,-0.18,99.9,4.59,7,0.7,1.15,-0.2,1.5,17,.512,.504,$384500,Traded
337,Jonah Bayliss\baylijo01,26,PIT,37.2,39,0,36,8.60,4.81,-0.14,-0.35,98.3,4.53,-17,-1.6,1.02,-0.1,-1.4,-14,.458,.490,$384000,Traded
338,Angel Guzman\guzmaan01,25,CHC,30.1,12,3,12,3.56,4.87,0.19,-0.07,102.8,4.73,4,0.4,1.08,0.0,0.7,7,.535,.503,$384000,Free Agency
339,Hung-Chih Kuo*\kuoho01,25,LAD,30.1,8,6,26,7.71,4.93,-0.03,0.16,95.5,4.89,-9,-0.8,.20,0.0,-0.6,-7,.394,.495,$384000,Amateur Free Agent
340,Jon Lester*\lestejo01,23,BOS,63.0,12,11,33,4.71,4.87,0.06,0.17,103.4,5.14,2,0.2,.57,0.0,0.9,10,.521,.502,$384000,Amateur Draft
341,Brian Stokes\stokebr01,27,TBD,62.1,59,0,49,7.07,5.12,-0.50,-0.38,100.6,5.27,-13,-1.3,1.04,-0.2,-0.8,-6,.479,.492,$383100,Amateur Free Agent
342,Bill Bray*\braybi01,24,CIN,14.1,19,0,10,6.28,4.93,-0.30,-0.35,104.9,5.11,-2,-0.2,1.20,0.0,-0.1,-1,.491,.499,$382500,Traded
343,Jose Veras\verasjo01,26,NYY,9.1,9,0,6,5.79,4.83,-0.08,-0.36,102.3,4.67,-1,-0.1,1.06,0.0,-0.1,0,.487,.499,$382475,Free Agency
344,Jae Kuk Ryu\ryuja01,24,TBD,23.1,17,0,19,7.33,5.15,-0.46,-0.38,100.5,5.26,-6,-0.5,.68,0.0,-0.3,-3,.469,.497,$382200,Traded
345,Sean Henn*\hennse01,26,NYY,36.2,29,1,32,7.85,4.92,-0.10,-0.32,100.4,4.72,-13,-1.2,.58,0.2,-0.7,-9,.457,.492,$382048,Amateur Draft
346,Manny Corpas\corpama01,24,COL,78.0,78,0,20,2.31,4.66,0.08,-0.33,107.8,4.58,20,2.0,1.34,0.2,2.9,27,.526,.513,$382000,Amateur Free Agent
347,Josh Johnson\johnsjo09,23,FLA,15.2,4,4,17,9.77,4.72,-0.39,0.19,95.9,5.08,-8,-0.7,,0.0,-0.6,-7,.330,.496,$382000,Amateur Draft
348,Juan Carlos Oviedo\nunezle01,25,KCR,43.2,13,6,21,4.33,5.08,0.24,0.01,103.2,5.01,3,0.3,.81,-0.1,0.7,8,.523,.502,$382000,Traded
349,John Rheinecker*\rheinjo01,28,TEX,50.1,23,7,38,6.79,4.92,-0.05,0.05,101.0,5.07,-10,-1.0,1.44,-0.1,-0.5,-4,.458,.494,$382000,Traded
350,Juan Salas\salasju01,28,TBD,36.1,34,0,19,4.71,5.06,-0.44,-0.37,100.5,5.15,1,0.1,.83,-0.1,0.4,6,.504,.501,$382000,Amateur Free Agent
351,Jack Taschner*\taschja01,29,SFG,50.0,63,0,31,5.58,5.01,0.07,-0.36,101.1,4.64,-5,-0.5,1.35,-0.2,-0.3,-1,.492,.497,$382000,Amateur Draft
352,Mike Thompson\thompmi03,26,SDP,15.2,7,0,15,8.62,4.52,-0.04,-0.33,96.1,4.07,-8,-0.7,.73,0.1,-0.5,-7,.398,.496,$382000,Amateur Draft
353,Tom Mastny\mastnto01,26,CLE,57.2,51,0,30,4.68,4.94,0.01,-0.37,99.4,4.54,-1,-0.1,.95,-0.1,0.3,6,.497,.499,$381500,Traded
354,Jason Hirsh\hirshja01,25,COL,112.1,19,19,63,5.05,4.63,0.08,0.19,108.3,5.12,2,0.2,,-0.1,1.0,11,.508,.501,$381000,Traded
355,Nick Masset\masseni01,25,CHW,39.1,27,1,33,7.55,4.93,-0.47,-0.29,104.4,5.34,-10,-1.0,.88,0.0,-0.6,-5,.465,.494,$381000,Traded
356,Tony Pena\penato03,25,ARI,85.1,75,0,36,3.80,4.72,0.20,-0.34,107.4,4.49,7,0.7,1.39,-0.1,1.4,14,.509,.504,$381000,Amateur Free Agent
357,Anibal Sanchez\sanchan01,23,FLA,30.0,6,6,17,5.10,4.74,-0.43,0.19,97.1,5.21,1,0.1,,0.0,0.3,3,.509,.500,$381000,Traded
358,Jonathan Sanchez*\sanchjo01,24,SFG,52.0,33,4,34,5.88,4.79,0.06,-0.17,99.9,4.54,-8,-0.7,.80,0.0,-0.3,-3,.478,.495,$381000,Amateur Draft
359,Dustin Moseley\moseldu01,25,LAA,92.0,46,8,45,4.40,5.09,0.03,-0.12,99.2,4.89,4,0.4,.77,-0.2,1.2,15,.509,.503,$380500,Traded
360,Antonio Alfonseca\alfonan01,35,PHI,49.2,61,0,31,5.62,4.75,0.28,-0.34,101.5,4.18,-8,-0.8,1.43,-0.3,-0.6,-3,.488,.495,$380000,Free Agency
361,Jason Bergmann\bergmja01,25,WSN,115.1,21,21,59,4.60,4.98,-0.10,0.20,95.2,5.04,6,0.6,,-0.1,1.5,16,.530,.504,$380000,Amateur Draft
362,Joe Bisenius\bisenjo01,24,PHI,2.0,2,0,0,0.00,5.11,0.16,-0.37,102.7,4.70,1,0.1,.49,0.0,0.1,1,.555,.501,$380000,Amateur Draft
363,Joe Blanton\blantjo01,26,OAK,230.0,34,34,106,4.15,4.97,0.13,0.19,94.7,4.76,14,1.4,,-0.1,3.6,42,.541,.509,$380000,Amateur Draft
364,Chris Bootcheck\bootcch01,28,LAA,77.1,51,0,43,5.00,5.06,0.03,-0.37,100.7,4.68,-3,-0.3,.71,-0.2,0.3,6,.493,.498,$380000,Amateur Draft
365,Ryan Braun\braunry01,26,KCR,39.1,26,0,32,7.32,5.08,0.27,-0.38,101.3,4.50,-13,-1.2,.46,0.2,-0.6,-8,.454,.493,$380000,Amateur Draft
366,Jared Burton\burtoja01,26,CIN,43.0,47,0,15,3.14,4.81,-0.26,-0.35,103.5,4.89,9,0.9,1.06,-0.1,1.2,12,.518,.505,$380000,Rule 5 Draft
367,Kevin Cameron\camerke01,27,SDP,58.0,48,0,24,3.72,4.73,-0.03,-0.34,92.2,4.07,3,0.3,.56,-0.2,0.6,7,.505,.502,$380000,Rule 5 Draft
368,Matt Chico*\chicoma01,24,WSN,167.0,31,31,96,5.17,4.89,-0.12,0.20,94.4,4.91,-4,-0.4,,-0.1,0.9,10,.487,.498,$380000,Traded
369,Jon Coutlangus*\coutljo01,26,CIN,41.0,64,0,22,4.83,5.02,-0.28,-0.36,104.5,5.15,2,0.2,1.17,-0.1,0.5,5,.503,.501,$380000,Waivers
370,John Danks*\danksjo01,22,CHW,139.0,26,26,92,5.96,5.08,-0.42,0.20,103.2,5.88,-2,-0.2,,-0.1,1.1,14,.491,.499,$380000,Traded
371,J.D. Durbin\durbijd01,25,2TM,65.1,19,10,49,6.75,4.82,0.26,0.05,101.4,4.67,-15,-1.1,.82,0.1,-0.5,-9,.440,.495,$380000,Waivers
372,Jeremy Guthrie\guthrje01,28,BAL,175.1,32,26,78,4.00,5.02,0.01,0.16,101.0,5.22,22,2.3,.93,-0.1,4.0,43,.572,.514,$380000,Waivers
373,Shawn Hill\hillsh01,26,WSN,97.1,16,16,42,3.88,4.97,-0.11,0.20,95.1,5.02,13,1.3,,-0.1,2.1,21,.584,.508,$380000,Amateur Draft
374,Logan Kensing\kensilo01,24,FLA,13.1,9,0,2,1.35,4.88,-0.30,-0.35,99.0,4.78,5,0.5,.81,-0.1,0.6,6,.559,.503,$380000,Amateur Draft
375,Matt Lindstrom\lindsma01,27,FLA,67.0,71,0,27,3.63,4.81,-0.32,-0.35,97.1,4.65,8,0.8,1.09,-0.1,1.3,14,.511,.505,$380000,Traded
376,Mark Lowe\lowema01,24,SEA,2.2,4,0,2,6.75,5.14,-0.26,-0.38,94.0,4.72,-1,-0.1,1.29,0.0,-0.1,0,.485,.500,$380000,Amateur Draft
377,Jay Marshall*\marshja01,24,OAK,42.0,51,0,33,7.07,5.01,0.14,-0.37,93.4,4.20,-14,-1.3,.92,-0.1,-0.9,-9,.474,.492,$380000,Waivers
378,Carlos Martinez\martica03,25,FLA,2.2,2,0,4,13.50,4.97,-0.41,-0.36,102.2,5.13,-2,-0.2,.19,0.1,-0.1,-2,.389,.499,$380000,Amateur Free Agent
379,Randy Messenger\messera01,25,2TM,64.1,60,0,30,4.20,4.91,-0.08,-0.35,99.6,4.62,3,0.3,1.19,-0.2,0.7,9,.506,.500,$380000,Amateur Draft
380,Sergio Mitre\mitrese01,26,FLA,149.0,27,27,88,5.32,4.69,-0.39,0.19,99.1,5.22,-1,-0.1,,-0.1,1.1,12,.497,.500,$380000,Traded
381,Brandon Morrow\morrobr01,22,SEA,63.1,60,0,29,4.12,5.00,-0.27,-0.37,97.1,4.76,4,0.4,1.28,-0.1,1.0,12,.507,.502,$380000,Amateur Draft
382,Dustin Nippert\nippedu01,26,ARI,45.1,36,0,30,5.96,4.76,0.22,-0.34,106.7,4.48,-7,-0.7,.51,0.1,-0.2,-3,.480,.496,$380000,Amateur Draft
383,Ricky Nolasco\nolasri01,24,FLA,21.1,5,4,16,6.75,4.74,-0.40,0.16,94.5,5.01,-4,-0.4,.44,0.0,-0.2,-2,.425,.498,$380000,Traded
384,Scott Olsen*\olsensc01,23,FLA,176.2,33,33,134,6.83,4.77,-0.38,0.19,96.4,5.15,-32,-3.0,,-0.1,-1.6,-17,.411,.482,$380000,Amateur Draft
385,Russ Ortiz\ortizru01,33,SFG,49.0,12,8,32,5.88,4.72,0.08,0.13,99.3,4.74,-6,-0.6,.78,0.0,-0.2,-2,.452,.496,$380000,Free Agency
386,Henry Owens\owenshe01,28,FLA,23.0,22,0,7,2.74,4.92,-0.34,-0.35,96.4,4.74,5,0.5,1.05,0.0,0.7,7,.524,.503,$380000,Traded
387,Juan Perez*\perezju01,28,PIT,12.1,17,0,7,5.11,4.85,-0.13,-0.35,100.0,4.64,-1,-0.1,.42,0.0,0.0,0,.497,.500,$380000,Waivers
388,Renyel Pinto*\pintore01,24,FLA,58.2,57,0,25,3.84,4.79,-0.28,-0.34,96.9,4.58,5,0.5,1.23,-0.1,1.0,10,.509,.503,$380000,Traded
389,Chris Sampson\sampsch01,29,HOU,121.2,24,19,64,4.73,4.64,-0.36,0.16,101.7,5.25,8,0.8,.82,-0.1,1.7,18,.532,.505,$380000,Unretired
390,Joe Saunders*\saundjo01,26,LAA,107.1,18,18,56,4.70,4.92,0.03,0.19,99.9,5.08,4,0.4,,-0.1,1.4,17,.520,.502,$380000,Amateur Draft
391,Zack Segovia\segovza01,24,PHI,5.0,1,1,5,9.00,4.99,0.31,0.20,96.0,4.69,-2,-0.2,,0.0,-0.2,-2,.307,.499,$380000,Amateur Draft
392,Doug Slaten*\slatedo01,27,ARI,36.1,61,0,15,3.72,5.14,0.23,-0.37,106.9,4.85,5,0.5,.99,-0.1,0.7,8,.508,.503,$380000,Amateur Draft
393,Joe Smith\smithjo05,23,NYM,44.1,54,0,18,3.65,5.03,0.19,-0.36,96.3,4.31,3,0.3,1.13,-0.1,0.7,7,.506,.502,$380000,Amateur Draft
394,Matt Smith*\smithma04,28,PHI,4.0,9,0,5,11.25,5.57,0.29,-0.40,101.8,4.97,-3,-0.3,1.38,-0.1,-0.3,-2,.470,.498,$380000,Traded
395,Joakim Soria\soriajo01,23,KCR,69.0,62,0,20,2.61,4.94,0.19,-0.37,101.6,4.45,14,1.4,1.65,0.3,2.4,22,.522,.508,$380000,Rule 5 Draft
396,Levale Speigner\speigle01,26,WSN,40.0,19,6,39,8.78,4.84,-0.13,-0.03,94.4,4.67,-18,-1.7,.73,0.0,-1.3,-15,.412,.490,$380000,Traded
397,Huston Street\streehu01,23,OAK,50.0,48,0,20,3.60,5.02,0.10,-0.37,93.8,4.28,3,0.3,1.61,0.0,0.8,9,.507,.502,$380000,Amateur Draft
398,Taylor Tankersley*\tanketa01,24,FLA,47.1,67,0,22,4.18,4.96,-0.29,-0.36,98.2,4.81,4,0.3,1.29,-0.1,0.7,8,.505,.502,$380000,Amateur Draft
399,Sean White\whitese02,26,SEA,35.1,15,0,24,6.11,5.06,-0.34,-0.37,95.8,4.81,-5,-0.5,.67,0.0,-0.2,-1,.466,.497,$380000,Purchased
