k,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary▼,Acquired
293,Rich Harden\harderi01,23,OAK,128.0,22,19,42,2.95,4.74,0.22,0.15,99.4,4.65,23,2.5,.94,-0.1,3.7,38,.613,.515,$336500,Amateur Draft
294,Jerome Williams\willije01,23,2TM,122.2,22,20,62,4.55,4.61,-0.01,0.16,103.7,4.95,5,0.6,1.07,-0.1,1.6,16,.528,.504,$336000,Traded
295,Wil Ledezma*\ledezwi01,24,DET,49.2,10,10,46,8.34,4.79,0.18,0.18,99.2,4.74,-20,-1.7,,0.0,-1.2,-14,.328,.489,$335000,Rule 5 Draft
296,Bobby Madritsch*\madribo01,29,SEA,4.1,1,1,3,6.23,4.09,-0.03,0.15,92.0,3.93,-1,-0.1,,0.0,-0.1,-1,.395,.499,$335000,Purchased
297,Jose Valverde\valvejo01,27,ARI,66.1,61,0,19,2.58,4.45,-0.06,-0.34,105.1,4.39,13,1.4,1.32,0.1,2.1,19,.523,.509,$335000,Amateur Free Agent
298,Matt Ginter\gintema01,27,DET,35.0,14,1,25,6.43,4.62,0.19,-0.29,97.5,4.04,-10,-0.9,.36,0.2,-0.4,-5,.435,.494,$333000,Traded
299,Jason Frasor\frasoja01,27,TOR,74.2,67,0,31,3.74,4.87,0.34,-0.37,102.2,4.26,4,0.4,1.24,-0.1,1.0,12,.506,.502,$332500,Traded
300,Erasmo Ramirez*\ramirer01,29,TEX,23.0,16,0,10,3.91,4.86,-0.31,-0.37,106.8,5.12,3,0.3,.88,-0.1,0.5,6,.518,.502,$332500,Traded
301,Duaner Sanchez\sanchdu01,25,LAD,82.0,79,0,36,3.95,4.46,0.02,-0.34,98.7,4.05,1,0.1,1.34,-0.2,0.6,8,.501,.501,$332000,Waivers
302,Ryan Vogelsong\vogelry01,27,PIT,81.1,44,0,43,4.76,4.75,0.08,-0.36,99.6,4.29,-4,-0.4,.38,-0.1,0.2,3,.490,.497,$332000,Traded
303,Mike Adams\adamsmi03,26,MIL,13.1,13,0,4,2.70,4.54,-0.05,-0.34,102.0,4.33,2,0.3,1.19,0.0,0.4,4,.519,.502,$331000,Amateur Free Agent
304,Zack Greinke\greinza01,21,KCR,183.0,33,33,125,6.15,4.81,-0.77,0.18,101.4,5.84,-8,-0.8,,-0.1,1.0,14,.477,.495,$330500,Amateur Draft
305,Erik Bedard*\bedarer01,26,BAL,141.2,24,24,66,4.19,4.84,0.16,0.18,99.1,4.82,9,0.9,,-0.1,2.3,25,.537,.506,$330000,Amateur Draft
306,Kiko Calero\calerki01,30,OAK,55.2,58,0,20,3.23,4.73,0.22,-0.36,100.0,4.15,5,0.5,.93,-0.2,1.0,12,.509,.503,$330000,Traded
307,Buddy Carlyle\carlybu01,27,LAD,14.0,10,0,13,8.36,4.17,0.02,-0.32,101.7,3.90,-7,-0.7,.72,0.1,-0.5,-6,.432,.496,$330000,Free Agency
308,Neal Cotts*\cottsne01,25,CHW,60.1,69,0,15,2.24,4.85,0.21,-0.37,102.7,4.38,14,1.4,1.13,-0.1,2.0,21,.521,.509,$330000,Traded
309,Mike Gonzalez*\gonzami02,27,PIT,50.0,51,0,15,2.70,4.67,0.06,-0.36,99.8,4.25,9,0.9,1.64,0.2,1.5,13,.518,.506,$330000,Traded
310,Brandon Lyon\lyonbr01,25,ARI,29.1,32,0,25,7.67,4.50,-0.10,-0.34,106.1,4.51,-10,-1.0,1.59,-0.4,-1.2,-8,.468,.494,$330000,Traded
311,David Williams*\willida07,26,PIT,138.2,25,25,74,4.80,4.63,0.08,0.17,102.0,4.81,0,0.0,,-0.1,1.1,12,.500,.500,$330000,Amateur Draft
312,Matt Miller\millema02,33,CLE,29.2,23,0,6,1.82,4.62,0.28,-0.35,96.7,3.86,6,0.7,1.40,0.1,1.0,10,.529,.504,$329700,Free Agency
313,Justin Duchscherer\duchsju01,27,OAK,85.2,65,0,25,2.63,4.78,0.21,-0.36,100.2,4.21,14,1.5,1.26,0.0,2.4,24,.523,.509,$329500,Traded
314,Todd Wellemeyer\welleto01,26,CHC,32.1,22,0,23,6.40,4.58,0.02,-0.35,105.0,4.43,-7,-0.7,.98,-0.1,-0.5,-4,.468,.496,$329000,Amateur Draft
315,Brian Fuentes*\fuentbr01,29,COL,74.1,78,0,25,3.03,4.55,-0.08,-0.35,114.2,4.89,15,1.6,1.75,0.4,2.7,22,.521,.510,$328000,Traded
316,Matt Riley*\rileyma01,25,TEX,12.2,7,0,14,9.95,5.09,-0.31,-0.38,104.5,5.24,-7,-0.6,1.09,-0.1,-0.6,-5,.411,.496,$328000,Traded
317,Nate Field\fieldna01,29,KCR,6.2,7,0,7,9.45,4.60,-0.85,-0.35,99.3,5.06,-3,-0.3,1.11,0.0,-0.3,-3,.454,.498,$327500,Free Agency
318,Josh Hancock\hancojo01,27,CIN,14.0,11,0,4,2.57,4.76,-0.29,-0.36,101.4,4.75,3,0.4,.48,-0.1,0.4,5,.532,.502,$327250,Traded
319,Dave Bush\bushda01,25,TOR,136.1,25,24,73,4.82,4.81,0.40,0.17,102.3,4.69,-3,-0.3,.00,-0.1,1.0,13,.487,.498,$327000,Amateur Draft
320,John Grabow*\grabojo02,26,PIT,52.0,63,0,31,5.37,4.73,0.07,-0.36,100.6,4.32,-6,-0.6,1.12,-0.2,-0.3,-2,.490,.496,$327000,Amateur Draft
321,Vinnie Chulk\chulkvi01,26,TOR,72.0,62,0,33,4.13,4.90,0.39,-0.37,102.3,4.24,0,0.0,1.00,-0.2,0.6,9,.500,.500,$326000,Amateur Draft
322,Aaron Cook\cookaa01,26,COL,83.1,13,13,38,4.10,4.42,-0.12,0.16,111.8,5.26,11,1.2,,-0.1,1.8,18,.589,.507,$326000,Amateur Draft
323,Tyler Walker\walkety01,29,SFG,61.2,67,0,31,4.52,4.59,-0.16,-0.35,101.7,4.47,0,0.0,1.81,-0.2,0.4,5,.499,.500,$326000,Free Agency
324,Greg Aquino\aquingr01,27,ARI,31.1,35,0,29,8.33,4.54,-0.08,-0.34,105.3,4.50,-13,-1.3,.73,0.1,-1.0,-11,.462,.492,$325000,Amateur Free Agent
325,Daniel Cabrera\cabreda01,24,BAL,161.1,29,29,92,5.13,4.91,0.15,0.18,100.1,4.94,-5,-0.5,,-0.1,1.1,14,.484,.497,$325000,Amateur Free Agent
326,Runelvys Hernandez\hernaru03,27,KCR,159.2,29,29,101,5.69,4.65,-0.74,0.17,102.5,5.70,-1,-0.1,,-0.1,1.4,17,.496,.499,$325000,Amateur Free Agent
327,Claudio Vargas\vargacl01,27,2TM,132.1,25,23,81,5.51,4.49,-0.07,0.15,106.1,5.01,-7,-0.6,.14,-0.1,0.4,4,.475,.500,$325000,Waivers
328,Dan Haren\harenda01,24,OAK,217.0,34,34,101,4.19,4.79,0.25,0.18,100.7,4.75,12,1.2,,-0.1,3.3,37,.536,.507,$323500,Traded
329,Scott Atchison\atchisc01,29,SEA,6.2,6,0,5,6.75,5.07,-0.02,-0.38,99.6,4.68,-2,-0.2,.40,0.0,-0.1,-1,.474,.499,$323000,Amateur Draft
330,Matt Thornton*\thornma01,28,SEA,57.0,55,0,33,5.21,5.01,-0.02,-0.38,95.4,4.44,-5,-0.5,.78,-0.1,0.0,1,.490,.497,$323000,Amateur Draft
331,Brian Bruney\brunebr01,23,ARI,46.0,47,0,39,7.63,4.49,-0.07,-0.34,105.4,4.45,-16,-1.6,1.24,-0.3,-1.5,-12,.465,.490,$322500,Amateur Draft
332,Noah Lowry*\lowryno01,24,SFG,204.2,33,33,92,4.05,4.52,-0.16,0.16,103.3,5.00,22,2.3,,-0.1,4.0,39,.571,.514,$322500,Amateur Draft
333,John Patterson\pattejo02,27,WSN,198.1,31,31,71,3.22,4.60,-0.02,0.17,95.1,4.55,29,3.2,,-0.1,4.8,46,.604,.520,$322500,Amateur Draft
334,Derrick Turnbow\turnbde01,27,MIL,67.1,69,0,15,2.00,4.58,-0.05,-0.35,102.0,4.37,18,1.8,1.61,0.4,2.9,23,.527,.511,$322000,Waivers
335,Michael Wuertz\wuertmi01,26,CHC,75.2,75,0,36,4.28,4.66,0.02,-0.35,103.9,4.46,1,0.1,1.34,-0.2,0.7,8,.502,.501,$322000,Amateur Draft
336,Jesse Crain\crainje01,23,MIN,79.2,75,0,28,3.16,4.77,0.20,-0.36,101.9,4.29,9,0.9,1.43,0.0,1.8,19,.513,.506,$321000,Amateur Draft
337,Franklyn German\germafr01,25,DET,59.0,58,0,26,3.97,4.73,0.17,-0.33,98.8,4.18,1,0.1,.83,-0.1,0.6,8,.502,.501,$321000,Traded
338,Javier Lopez*\lopezja02,27,2TM,16.1,32,0,20,11.02,4.92,-0.10,-0.37,109.2,5.07,-11,-1.1,1.20,0.0,-1.0,-9,.467,.496,$321000,Waivers
339,Blaine Neal\nealbl01,27,2TM,22.2,19,0,19,7.54,4.68,-0.14,-0.35,111.4,4.96,-7,-0.6,.76,0.1,-0.3,-4,.466,.498,$321000,Traded
340,Brandon Claussen*\clausbr01,26,CIN,166.2,29,29,89,4.81,4.52,-0.27,0.16,102.0,5.06,4,0.5,,-0.1,1.8,19,.516,.503,$320000,Traded
341,Randy Flores*\florera01,29,STL,41.2,50,0,22,4.75,4.79,0.33,-0.36,101.0,4.13,-3,-0.3,.93,-0.1,0.0,1,.494,.498,$320000,Free Agency
342,Seth McClung\mccluse01,24,TBD,109.1,34,17,85,7.00,4.99,-0.03,0.09,100.2,5.12,-24,-2.3,1.11,-0.1,-1.2,-11,.434,.486,$320000,Amateur Draft
343,Joe Valentine\valenjo04,25,CIN,14.1,16,0,15,9.42,4.65,-0.31,-0.35,100.5,4.64,-8,-0.8,.71,0.1,-0.6,-6,.453,.495,$320000,Traded
344,Yhency Brazoban\brazoyh01,25,LAD,72.2,74,0,46,5.70,4.46,0.02,-0.34,98.5,4.03,-14,-1.4,1.47,-0.5,-1.2,-7,.482,.492,$319500,Traded
345,Ryan Bukvich\bukviry01,27,TEX,4.0,4,0,5,11.25,4.82,-0.19,-0.36,105.4,4.90,-3,-0.3,1.28,0.0,-0.3,-2,.432,.498,$319500,Waivers
346,Shawn Camp\campsh01,29,KCR,49.0,29,0,40,7.35,4.90,-0.81,-0.37,100.8,5.38,-11,-1.1,1.35,-0.3,-0.9,-5,.463,.493,$319500,Free Agency
347,Scott Dohmann\dohmasc01,27,COL,31.0,32,0,21,6.10,4.47,-0.09,-0.34,114.2,4.82,-4,-0.5,1.31,-0.1,-0.3,-2,.486,.497,$319000,Amateur Draft
348,Joe Horgan*\horgajo01,28,WSN,6.0,8,0,15,22.50,4.72,-0.03,-0.36,97.3,4.27,-12,-1.1,.43,0.3,-0.7,-12,.363,.493,$319000,Traded
349,Mike Wood\woodmi01,25,KCR,115.0,47,10,66,5.17,4.70,-0.76,-0.10,102.1,5.46,3,0.3,1.14,-0.2,1.3,16,.506,.502,$319000,Traded
350,Cliff Bartosh*\bartocl01,25,CHC,19.2,19,0,13,5.95,4.92,0.02,-0.37,103.2,4.67,-3,-0.3,.39,0.0,-0.1,-1,.485,.498,$318600,Traded
351,Roman Colon\colonro01,25,2TM,69.1,35,7,45,5.84,4.71,0.30,-0.11,97.6,4.20,-13,-1.3,.75,0.0,-0.7,-6,.464,.496,$318500,Amateur Free Agent
352,Matt Guerrier\guerrma02,26,MIN,71.2,43,0,29,3.64,4.67,0.20,-0.35,102.4,4.22,4,0.4,.63,-0.3,0.9,12,.509,.502,$318500,Waivers
353,Fernando Rodney\rodnefe01,28,DET,44.0,39,0,14,2.86,4.63,0.15,-0.35,97.8,4.04,5,0.5,1.56,0.0,1.1,11,.514,.503,$318500,Amateur Free Agent
354,Luke Hudson\hudsolu01,28,CIN,84.2,19,16,62,6.59,4.54,-0.26,0.11,99.6,4.89,-16,-1.5,.93,-0.1,-0.9,-9,.419,.490,$318000,Traded
355,Allan Simpson\simpsal01,27,2TM,7.1,11,0,10,12.27,5.03,-0.20,-0.38,104.5,5.11,-6,-0.5,.69,0.0,-0.5,-5,.453,.499,$318000,Traded
356,Mike Gosling*\goslimi01,24,ARI,32.1,13,5,20,5.57,4.60,-0.09,0.04,107.5,5.09,-2,-0.2,.83,0.0,0.1,1,.486,.499,$317500,Amateur Draft
357,Brad Halsey*\halsebr01,24,ARI,160.0,28,26,101,5.68,4.53,-0.09,0.15,103.7,4.94,-13,-1.3,.03,-0.1,-0.1,1,.453,.492,$317500,Traded
358,Jorge De La Rosa*\rosajo01,24,MIL,42.1,38,0,23,4.89,4.73,-0.06,-0.36,100.6,4.45,-2,-0.2,.91,-0.1,0.1,2,.494,.499,$317000,Traded
359,Jeff Francis*\francje01,24,COL,183.2,33,33,119,5.83,4.48,-0.10,0.16,110.8,5.26,-12,-1.2,,-0.1,0.3,4,.464,.493,$317000,Amateur Draft
360,Chin-hui Tsao\tsaoch01,24,COL,11.0,10,0,8,6.55,4.54,-0.13,-0.34,109.9,4.75,-2,-0.2,.97,0.0,-0.2,-1,.478,.499,$317000,Amateur Free Agent
361,Joe Blanton\blantjo01,24,OAK,201.1,33,33,86,3.84,4.76,0.25,0.18,100.6,4.71,18,1.8,,-0.1,3.8,41,.556,.511,$316500,Amateur Draft
362,Nick Regilio\regilni01,26,TEX,17.2,18,0,10,5.09,4.89,-0.29,-0.37,106.0,5.10,0,0.0,1.07,0.0,0.1,2,.499,.500,$316500,Amateur Draft
363,Denny Bautista\bautide01,22,KCR,35.2,7,7,23,5.80,4.79,-0.72,0.18,98.8,5.62,-1,-0.1,,0.0,0.3,3,.486,.499,$316000,Traded
364,Matt Belisle\belisma01,25,CIN,85.2,60,5,49,5.15,4.58,-0.28,-0.20,101.0,4.71,-4,-0.4,1.19,-0.2,0.1,3,.493,.497,$316000,Traded
365,Marcos Carvajal\carvama01,20,COL,53.0,39,0,30,5.09,4.50,-0.09,-0.34,115.1,4.90,-1,-0.1,.43,-0.1,0.3,3,.497,.499,$316000,Purchased
366,Gustavo Chacin*\chacigu01,24,TOR,203.0,34,34,93,4.12,4.85,0.39,0.18,101.9,4.73,12,1.2,,-0.1,3.2,36,.536,.508,$316000,Amateur Free Agent
367,Gavin Floyd\floydga01,22,PHI,26.0,7,4,31,10.73,4.70,0.63,0.08,101.5,4.21,-19,-1.5,.18,0.1,-1.2,-17,.281,.491,$316000,Amateur Draft
368,D.J. Houlton\houltdj01,25,LAD,129.0,35,19,79,5.51,4.43,0.03,0.07,96.5,4.32,-17,-1.7,.46,0.0,-0.6,-6,.451,.489,$316000,MinorLg Draft
369,Scott Kazmir*\kazmisc01,21,TBD,186.0,32,32,90,4.35,4.93,-0.03,0.18,100.4,5.16,15,1.6,,-0.1,3.4,37,.549,.510,$316000,Traded
370,Brandon League\leagubr01,22,TOR,35.2,20,0,27,6.81,5.13,0.41,-0.39,102.8,4.45,-10,-0.9,.58,0.1,-0.5,-5,.453,.494,$316000,Amateur Draft
371,Pedro Liriano\liriape01,24,PHI,7.2,5,0,11,12.91,4.67,0.63,-0.35,96.4,3.55,-8,-0.7,.14,0.3,-0.4,-7,.357,.496,$316000,Waivers
372,Franklin Nunez\nunezfr01,28,TBD,5.0,5,0,6,10.80,4.97,-0.03,-0.38,98.6,4.56,-4,-0.3,2.41,-0.2,-0.5,-3,.433,.498,$316000,Free Agency
373,Chad Qualls\quallch01,26,HOU,79.2,77,0,33,3.73,4.61,0.30,-0.35,99.7,3.95,2,0.2,1.34,-0.2,0.8,9,.503,.501,$316000,Amateur Draft
374,Steve Schmoll\schmost01,25,LAD,46.2,48,0,29,5.59,4.49,0.03,-0.34,99.0,4.08,-8,-0.8,1.08,-0.1,-0.5,-4,.483,.495,$316000,Amateur Free Agent
375,Andy Sisco*\siscoan01,22,KCR,75.1,67,0,27,3.23,4.72,-0.60,-0.36,101.8,5.05,15,1.5,1.27,0.0,2.3,23,.522,.509,$316000,Rule 5 Draft
376,Ryan Speier\speiery01,25,COL,24.2,22,0,12,4.38,4.44,-0.11,-0.34,114.8,4.84,1,0.1,1.05,-0.1,0.3,3,.506,.501,$316000,Amateur Free Agent
377,Huston Street\streehu01,21,OAK,78.1,67,0,17,1.95,4.82,0.21,-0.36,100.4,4.26,19,2.0,1.26,0.1,2.9,29,.530,.512,$316000,Amateur Draft
378,Jake Woods*\woodsja01,23,LAA,27.2,28,0,18,5.86,4.98,0.28,-0.38,97.9,4.22,-5,-0.5,.47,0.1,-0.2,-2,.481,.497,$316000,Amateur Draft
379,Antonio Alfonseca\alfonan01,33,FLA,27.1,33,0,15,4.94,4.54,-0.44,-0.34,93.2,4.32,-2,-0.2,1.38,-0.1,-0.1,0,.494,.499,$300000,Free Agency
380,Jon Leicester\leicejo01,26,CHC,9.0,6,1,10,10.00,4.67,0.02,-0.18,107.4,4.80,-5,-0.5,1.62,-0.1,-0.5,-4,.417,.497,$300000,Amateur Draft
