Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos
326,Edgmer\'a0Escalona\\escaled01,25,COL,NL,22,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1\
327,Alcides\'a0Escobar\\escobal02,25,KCR,AL,155,648,605,68,177,30,7,5,52,35,5,27,100,.293,.331,.390,.721,96,236,14,8,8,0,2,*6\
328,Eduardo\'a0Escobar#\\escobed01,23,TOT,AL,50,146,131,18,28,4,1,0,9,3,0,11,31,.214,.278,.260,.537,48,34,0,1,2,1,0,546/D7\
329,Yunel\'a0Escobar\\escobyu01,29,TOR,AL,145,608,558,58,141,22,1,9,51,5,1,35,70,.253,.300,.344,.644,75,192,21,4,7,4,1,*6/D\
330,Danny\'a0Espinosa#\\espinda01,25,WSN,NL,160,658,594,82,147,37,2,17,56,20,6,46,189,.247,.315,.402,.717,93,239,11,13,3,2,4,*46\
331,Marco\'a0Estrada\\estrama01,28,MIL,NL,29,45,40,1,4,2,0,0,3,0,0,2,21,.100,.143,.150,.293,-22,6,0,0,3,0,0,1\
332,Andre\'a0Ethier*\\ethiean01,30,LAD,NL,149,618,556,79,158,36,1,20,89,2,2,50,124,.284,.351,.460,.812,123,256,13,9,0,3,6,*9/D8\
333,Dana\'a0Eveland*\\evelada01,28,BAL,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
334,Luis\'a0Exposito\\exposlu01,25,BAL,AL,9,22,18,2,1,0,0,0,0,0,0,3,5,.056,.190,.056,.246,-28,1,0,0,0,0,0,/2\
335,Irving\'a0Falu#\\faluir01,29,KCR,AL,24,91,85,14,29,6,1,0,7,0,2,4,9,.341,.371,.435,.806,119,37,2,0,2,0,0,4/56\
336,Jeurys\'a0Familia\\familje01,22,NYM,NL,8,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
337,Eric\'a0Farris\\farrier01,26,MIL,NL,13,9,8,1,1,0,0,0,0,1,0,1,2,.125,.222,.125,.347,-4,1,0,0,0,0,0,/47\
338,Tim\'a0Federowicz\\federti01,24,LAD,NL,3,4,3,0,1,0,0,0,0,0,0,1,2,.333,.500,.333,.833,138,1,0,0,0,0,0,/2\
339,Scott\'a0Feldman*\\feldmsc01,29,TEX,AL,2,5,4,0,1,0,0,0,1,0,0,0,2,.250,.250,.250,.500,34,1,0,0,1,0,0,1\
340,Neftali\'a0Feliz\\felizne01,24,TEX,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
341,C.J.\'a0Fick\\fickch01,26,TOT,NL,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
342,Thomas\'a0Field\\fieldth01,25,COL,NL,2,3,2,0,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,-4,0,0,0,0,0,0,/4\
343,Prince\'a0Fielder*\\fieldpr01,28,DET,AL,162,690,581,83,182,33,1,30,108,1,0,85,84,.313,.412,.528,.940,151,307,19,17,0,7,18,*3/D\
344,Mike\'a0Fiers\\fiersmi01,27,MIL,NL,21,38,32,0,3,0,0,0,2,0,0,0,17,.094,.094,.094,.188,-50,3,0,0,6,0,0,1\
345,Stephen\'a0Fife\\fifest01,25,LAD,NL,5,8,7,1,2,1,0,0,0,0,0,0,2,.286,.286,.429,.714,94,3,0,0,1,0,0,/1\
346,Chone\'a0Figgins#\\figgich01,34,SEA,AL,66,194,166,18,30,5,2,2,11,4,1,19,48,.181,.262,.271,.533,53,45,3,0,7,2,0,75/8D9\
347,Pedro\'a0Figueroa*\\figuepe01,26,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
348,Doug\'a0Fister*\\fistedo01,28,DET,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
349,Ryan\'a0Flaherty*\\flahery01,25,BAL,AL,77,167,153,15,33,2,1,6,19,1,0,6,43,.216,.258,.359,.617,66,55,3,3,3,1,0,459/73D6\
350,Jesus\'a0Flores\\floreje02,27,WSN,NL,83,296,277,22,59,12,1,6,26,1,2,13,59,.213,.248,.329,.577,55,91,6,1,2,3,3,2\
351,Pedro\'a0Florimon#\\floripe01,25,MIN,AL,43,150,137,16,30,5,2,1,10,3,1,10,30,.219,.272,.307,.579,61,42,3,0,3,0,0,6\
352,Tyler\'a0Flowers\\flowety01,26,CHW,AL,52,153,136,19,29,6,0,7,13,2,1,12,56,.213,.296,.412,.708,89,56,2,4,1,0,0,2/3D\
353,Gavin\'a0Floyd\\floydga01,29,CHW,AL,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
354,Mike\'a0Fontenot*\\fontemi01,32,PHI,NL,47,105,97,13,28,2,0,1,5,0,1,7,23,.289,.343,.340,.683,86,33,2,1,0,0,2,45/D\
355,Lew\'a0Ford\\fordle01,35,BAL,AL,25,79,71,7,13,3,0,3,4,1,0,7,13,.183,.256,.352,.609,64,25,3,0,1,0,0,7/D9\
356,Logan\'a0Forsythe\\forsylo01,25,SDP,NL,91,350,315,45,86,13,3,6,26,8,2,28,57,.273,.343,.390,.733,107,123,6,6,0,1,0,4/65D\
357,Dexter\'a0Fowler#\\fowlede01,26,COL,NL,143,530,454,72,136,18,11,13,53,12,5,68,128,.300,.389,.474,.863,119,215,5,0,6,2,1,*8\
358,Jeff\'a0Francis*\\francje01,31,COL,NL,23,39,31,2,2,0,0,0,0,0,0,2,8,.065,.121,.065,.186,-51,2,2,0,6,0,0,1\
359,Ben\'a0Francisco\\francbe01,30,TOT,MLB,82,207,192,14,46,14,1,4,15,0,1,13,49,.240,.285,.385,.670,82,74,1,0,0,2,0,97D\
360,Frank\'a0Francisco\\francfr01,32,NYM,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
361,Juan\'a0Francisco*\\francju02,25,ATL,NL,93,205,192,17,45,11,0,9,32,1,1,11,70,.234,.278,.432,.710,88,83,5,1,0,1,2,5\
362,Jeff\'a0Francoeur\\francje02,28,KCR,AL,148,603,561,58,132,26,3,16,49,4,7,34,119,.235,.287,.378,.665,80,212,14,7,0,1,9,*9/8D\
363,Kevin\'a0Frandsen\\frandke01,30,PHI,NL,55,210,195,24,66,10,3,2,14,0,1,9,18,.338,.383,.451,.834,124,88,4,5,1,0,2,5\
364,Jason\'a0Frasor\\frasoja01,34,TOR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
365,Todd\'a0Frazier\\frazito01,26,CIN,NL,128,465,422,55,115,26,6,19,67,3,2,36,103,.273,.331,.498,.829,118,210,9,3,0,4,1,53/7D9\
366,Freddie\'a0Freeman*\\freemfr01,22,ATL,NL,147,620,540,91,140,33,2,23,94,2,0,64,129,.259,.340,.456,.796,113,246,10,7,0,9,4,*3\
367,Sam\'a0Freeman\\freemsa01,25,STL,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
368,David\'a0Freese\\freesda01,29,STL,NL,144,567,501,70,147,25,1,20,79,3,3,57,122,.293,.372,.467,.839,129,234,19,7,0,2,2,*5\
369,Christian\'a0Friedrich\\friedch01,24,COL,NL,15,29,25,1,2,0,0,0,0,0,0,3,15,.080,.179,.080,.259,-31,2,0,0,1,0,0,1\
370,Ernesto\'a0Frieri\\frierer01,26,TOT,MLB,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
371,Eric\'a0Fryer\\fryerer01,26,PIT,NL,6,5,4,0,1,0,0,0,0,0,0,1,1,.250,.400,.250,.650,87,1,0,0,0,0,0,/79\
372,Brian\'a0Fuentes*\\fuentbr01,36,TOT,MLB,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
373,Kosuke\'a0Fukudome*\\fukudko01,35,CHW,AL,24,51,41,2,7,1,0,0,4,0,1,8,9,.171,.294,.195,.489,37,8,0,0,0,2,0,7/9D8\
374,Sam\'a0Fuld*\\fuldsa01,30,TBR,AL,44,107,98,14,25,3,2,0,5,7,2,8,14,.255,.318,.327,.644,82,32,0,1,0,0,0,97/D8\
375,Charlie\'a0Furbush*\\furbuch01,26,SEA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
376,Rafael\'a0Furcal#\\furcara02,34,STL,NL,121,531,477,69,126,18,3,5,49,12,4,44,57,.264,.325,.346,.671,85,165,7,1,5,4,1,*6\
377,Armando\'a0Galarraga\\galarar01,30,HOU,NL,5,8,8,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
378,Yovani\'a0Gallardo\\gallayo01,26,MIL,NL,32,75,67,3,11,3,0,1,9,0,0,0,25,.164,.164,.254,.418,9,17,1,0,8,0,0,1\
379,Freddy\'a0Galvis#\\galvifr01,22,PHI,NL,58,200,190,14,43,15,1,3,24,0,0,7,29,.226,.254,.363,.617,64,69,6,0,3,0,0,4/6\
380,Mat\'a0Gamel*\\gamelma01,26,MIL,NL,21,75,69,10,17,2,1,1,6,3,0,4,15,.246,.293,.348,.641,70,24,0,1,0,1,0,3/5\
381,Avisail\'a0Garcia\\garciav01,21,DET,AL,23,51,47,7,15,0,0,0,3,0,2,3,10,.319,.373,.319,.692,90,15,1,1,0,0,1,9/87\
382,Christian\'a0Garcia\\garcich02,26,WSN,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
383,Freddy\'a0Garcia\\garcifr03,35,NYY,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
384,Jaime\'a0Garcia*\\garcija02,25,STL,NL,20,46,40,7,10,1,1,1,3,0,0,2,15,.250,.286,.400,.686,86,16,1,0,4,0,0,1\
385,Brett\'a0Gardner*\\gardnbr01,28,NYY,AL,16,37,31,7,10,2,0,0,3,2,2,5,7,.323,.417,.387,.804,120,12,0,0,1,0,0,7\
386,Matt\'a0Garza\\garzama01,28,CHC,NL,17,34,30,0,2,1,0,0,0,0,0,0,23,.067,.067,.100,.167,-56,3,0,0,4,0,0,1\
387,Chad\'a0Gaudin\\gaudich01,29,MIA,NL,43,8,8,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
388,Cory\'a0Gearrin\\gearrco01,26,ATL,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
389,Dillon\'a0Gee\\geedi01,26,NYM,NL,15,34,27,4,4,2,0,0,1,0,0,2,7,.148,.207,.222,.429,20,6,1,0,5,0,0,1\
390,Craig\'a0Gentry\\gentrcr01,28,TEX,AL,121,269,240,31,73,12,3,1,26,13,7,14,41,.304,.367,.392,.759,102,94,4,10,5,0,1,*8/9D1\
391,Justin\'a0Germano\\germaju01,29,TOT,MLB,13,24,17,1,1,0,0,0,0,0,0,1,10,.059,.111,.059,.170,-52,1,0,0,6,0,0,1\
392,Chris\'a0Getz*\\getzch01,28,KCR,AL,64,210,189,22,52,10,3,0,17,9,3,11,17,.275,.312,.360,.672,83,68,3,0,8,2,0,4/D\
393,Jason\'a0Giambi*\\giambja01,41,COL,NL,60,113,89,7,20,4,0,1,8,0,0,20,24,.225,.372,.303,.675,75,27,4,2,0,2,2,3/D\
394,Johnny\'a0Giavotella\\giavojo01,24,KCR,AL,53,189,181,21,43,7,1,1,15,3,0,8,35,.238,.270,.304,.574,57,55,4,0,0,0,0,4/D\
395,Conor\'a0Gillaspie*\\gillaco01,24,SFG,NL,6,20,20,2,3,1,0,0,2,0,0,0,2,.150,.150,.200,.350,-1,4,0,0,0,0,0,/5\
396,Chris\'a0Gimenez\\gimench01,29,TBR,AL,42,109,100,10,26,4,0,1,9,0,0,8,24,.260,.315,.330,.645,82,33,4,0,1,0,0,2/35D7\
397,Hector\'a0Gimenez#\\gimenhe01,29,CHW,AL,5,11,11,1,5,0,0,0,1,0,0,0,3,.455,.455,.455,.909,148,5,0,0,0,0,0,/2D79\
398,Paul\'a0Goldschmidt\\goldspa01,24,ARI,NL,145,587,514,82,147,43,1,20,82,18,3,60,130,.286,.359,.490,.850,126,252,9,4,0,9,4,*3\
399,Brandon\'a0Gomes\\gomesbr01,27,TBR,AL,2,2,1,0,0,0,0,0,1,0,0,1,1,.000,.500,.000,.500,59,0,0,0,0,0,0,1\
400,Jonny\'a0Gomes\\gomesjo01,31,OAK,AL,99,333,279,46,73,10,0,18,47,3,1,44,104,.262,.377,.491,.868,142,137,2,8,1,1,2,D7/9\
401,Yan\'a0Gomes\\gomesya01,24,TOR,AL,43,111,98,9,20,4,0,4,13,0,0,6,32,.204,.264,.367,.631,70,36,3,3,1,3,0,3/257D\
402,Carlos\'a0Gomez\\gomezca01,26,MIL,NL,137,452,415,72,108,19,4,19,51,37,6,20,98,.260,.305,.463,.768,101,192,6,8,6,3,1,*8\
403,Jeanmar\'a0Gomez\\gomezje01,24,CLE,AL,2,4,4,0,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,42,1,0,0,0,0,0,1\
404,Mauro\'a0Gomez\\gomezma01,27,BOS,AL,37,111,102,14,28,5,2,2,17,0,0,8,26,.275,.324,.422,.746,100,43,4,0,0,1,0,3/5D\
405,Adrian\'a0Gonzalez*\\gonzaad01,30,TOT,MLB,159,684,629,75,188,47,1,18,108,2,0,42,110,.299,.344,.463,.806,117,291,10,5,0,8,5,*39/D\
406,Alberto\'a0Gonzalez\\gonzaal03,29,TEX,AL,24,55,54,7,13,2,1,0,4,0,0,0,9,.241,.241,.315,.556,46,17,0,0,1,0,0,/654D\
407,Alex\'a0Gonzalez\\gonzaal02,35,MIL,NL,24,89,81,8,21,4,0,4,15,1,1,6,15,.259,.326,.457,.783,106,37,1,2,0,0,0,6\
408,Carlos\'a0Gonzalez*\\gonzaca01,26,COL,NL,135,579,518,89,157,31,5,22,85,20,5,56,115,.303,.371,.510,.881,122,264,11,2,0,3,11,*7\
409,Edgar\'a0Gonzalez\\gonzaed01,29,HOU,NL,6,12,9,0,1,0,0,0,1,0,0,2,5,.111,.273,.111,.384,10,1,0,0,1,0,0,/1\
410,Gio\'a0Gonzalez\\gonzagi01,26,WSN,NL,31,75,64,2,6,1,0,1,4,0,0,1,25,.094,.106,.156,.262,-30,10,0,0,9,1,0,1\
411,Marwin\'a0Gonzalez#\\gonzama01,23,HOU,NL,80,219,205,21,48,13,0,2,12,3,3,13,29,.234,.280,.327,.607,65,67,9,0,1,0,0,65/4\
412,Mike\'a0Gonzalez\\gonzami02,34,WSN,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
413,Alex\'a0Gordon*\\gordoal01,28,KCR,AL,161,721,642,93,189,51,5,14,72,10,5,73,140,.294,.368,.455,.822,123,292,14,3,0,3,3,*7\
414,Dee\'a0Gordon*\\gordode01,24,LAD,NL,87,330,303,38,69,9,2,1,17,32,10,20,62,.228,.280,.281,.561,56,85,5,3,2,2,0,6\
415,Tom\'a0Gorzelanny\\gorzeto01,29,WSN,NL,44,7,6,0,2,0,0,0,1,0,0,1,1,.333,.429,.333,.762,111,2,0,0,0,0,0,1\
416,Anthony\'a0Gose*\\gosean01,21,TOR,AL,56,189,166,25,37,7,3,1,11,15,3,17,59,.223,.303,.319,.622,70,53,1,2,4,0,0,987\
417,Tyler\'a0Graham\\grahaty01,28,ARI,NL,10,2,2,1,0,0,0,0,0,0,1,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/89\
418,Yasmani\'a0Grandal#\\grandya01,23,SDP,NL,60,226,192,28,57,7,1,8,36,0,0,31,39,.297,.394,.469,.863,143,90,8,1,0,2,1,2\
419,Curtis\'a0Granderson*\\grandcu01,31,NYY,AL,160,684,596,102,138,18,4,43,106,10,3,75,195,.232,.319,.492,.811,115,293,5,5,1,7,4,*8/D\
420,Jeff\'a0Gray\\grayje02,30,MIN,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
421,Nick\'a0Green\\greenni01,33,MIA,NL,7,24,23,1,4,3,0,0,1,0,0,0,6,.174,.208,.304,.513,36,7,0,1,0,0,0,/546\
422,Taylor\'a0Green*\\greenta01,25,MIL,NL,58,117,103,8,19,7,0,3,14,0,0,10,24,.184,.265,.340,.605,60,35,3,2,0,2,0,35/4D\
423,Adam\'a0Greenberg*\\greenad01,31,MIA,NL,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,\
424,Tyler\'a0Greene\\greenty02,28,TOT,NL,116,330,305,34,70,15,2,11,30,12,4,19,95,.230,.274,.400,.674,82,122,7,1,2,3,1,46/97\
425,Luke\'a0Gregerson*\\gregelu01,28,SDP,NL,74,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
426,Kevin\'a0Gregg\\greggke01,34,BAL,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
427,Didi\'a0Gregorius*\\gregodi01,22,CIN,NL,8,21,20,1,6,0,0,0,2,0,0,0,5,.300,.300,.300,.600,62,6,0,0,1,0,0,/6\
428,Zack\'a0Greinke\\greinza01,28,TOT,MLB,21,38,33,3,7,3,0,1,2,0,0,0,8,.212,.206,.394,.600,55,13,2,0,4,1,0,1\
429,Jason\'a0Grilli\\grillja01,35,PIT,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
430,Javy\'a0Guerra\\guerrja01,26,LAD,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
431,Matt\'a0Guerrier\\guerrma02,33,LAD,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
432,Jeremy\'a0Guthrie\\guthrje01,33,TOT,MLB,22,30,25,1,2,0,0,0,1,0,0,1,11,.080,.115,.080,.195,-49,2,1,0,4,0,0,1\
433,Franklin\'a0Gutierrez\\gutiefr01,29,SEA,AL,40,163,150,18,39,10,1,4,17,3,1,9,31,.260,.309,.420,.729,105,63,5,2,1,1,0,8/D\
434,Brandon\'a0Guyer\\guyerbr01,26,TBR,AL,3,7,7,2,1,0,0,1,1,0,0,0,1,.143,.143,.571,.714,87,4,0,0,0,0,0,/7\
435,Jesus\'a0Guzman\\guzmaje01,28,SDP,NL,120,321,287,32,71,18,2,9,48,3,3,29,71,.247,.319,.418,.737,107,120,2,2,1,2,3,73/94D\
436,Tony\'a0Gwynn*\\gwynnto02,29,LAD,NL,103,277,259,29,60,8,4,0,17,13,6,16,52,.232,.276,.293,.570,58,76,6,0,2,0,2,87/9\
437,Eric\'a0Hacker#\\hackeer01,29,SFG,NL,4,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
438,Travis\'a0Hafner*\\hafnetr01,35,CLE,AL,66,263,219,23,50,6,2,12,34,0,0,32,47,.228,.346,.438,.784,120,96,9,9,0,3,2,D\
439,Nick\'a0Hagadone*\\hagadni01,26,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
440,Matt\'a0Hague\\haguema01,26,PIT,NL,30,74,70,5,16,2,0,0,7,1,0,3,14,.229,.270,.257,.527,48,18,1,1,0,0,0,3/D\
441,Jerry\'a0Hairston\\hairsje02,36,LAD,NL,78,267,238,19,65,13,1,4,26,1,2,23,27,.273,.342,.387,.729,102,92,7,3,1,2,2,547/63D\
442,Scott\'a0Hairston\\hairssc01,32,NYM,NL,134,398,377,52,99,25,3,20,57,8,2,19,83,.263,.299,.504,.803,118,190,10,1,0,1,0,798\
443,Bill\'a0Hall\\hallbi03,32,BAL,AL,7,14,9,2,2,0,0,1,1,0,0,5,7,.222,.500,.556,1.056,188,5,0,0,0,0,1,/D79\
444,Roy\'a0Halladay\\hallaro01,35,PHI,NL,25,57,53,4,9,0,0,0,2,0,0,0,26,.170,.170,.170,.340,-8,9,0,0,4,0,0,1\
445,Cole\'a0Hamels*\\hamelco01,28,PHI,NL,30,82,69,5,15,2,0,1,5,0,1,4,27,.217,.270,.290,.560,52,20,1,1,8,0,0,1\
446,Josh\'a0Hamilton*\\hamiljo03,31,TEX,AL,148,636,562,103,160,31,2,43,128,7,4,60,162,.285,.354,.577,.930,141,324,9,5,0,9,13,*87D/9\
447,Jason\'a0Hammel\\hammeja01,29,BAL,AL,2,7,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,3,0,0,1\
448,Justin\'a0Hampson*\\hampsju01,32,NYM,NL,13,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
449,Brad\'a0Hand*\\handbr01,22,MIA,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,/1\
450,Ryan\'a0Hanigan\\hanigry01,31,CIN,NL,112,371,317,25,87,14,0,2,24,0,0,44,37,.274,.365,.338,.703,90,107,6,3,4,3,13,*2\
451,Jack\'a0Hannahan*\\hannaja01,32,CLE,AL,105,318,287,23,70,16,0,4,29,0,2,27,63,.244,.312,.341,.654,85,98,9,2,1,1,0,5/63\
452,Joel\'a0Hanrahan\\hanrajo01,30,PIT,NL,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
453,Tommy\'a0Hanson\\hansoto01,25,ATL,NL,29,61,49,0,1,0,0,0,0,0,0,2,30,.020,.059,.020,.079,-77,1,0,0,10,0,0,1\
454,J.A.\'a0Happ*\\happja01,29,TOT,MLB,22,40,32,2,3,0,0,0,1,0,0,3,16,.094,.171,.094,.265,-25,3,0,0,5,0,0,1\
455,Aaron\'a0Harang\\haranaa01,34,LAD,NL,29,63,56,1,4,1,0,0,2,0,0,0,23,.071,.071,.089,.161,-56,5,1,0,7,0,0,1\
456,J.J.\'a0Hardy\\hardyjj01,29,BAL,AL,158,713,663,85,158,30,2,22,68,0,0,38,106,.238,.282,.389,.671,81,258,21,3,7,2,4,*6\
457,Dan\'a0Haren\\harenda01,31,LAA,AL,3,7,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,3,0,0,1\
458,Bryce\'a0Harper*\\harpebr03,19,WSN,NL,139,597,533,98,144,26,9,22,59,18,6,56,120,.270,.340,.477,.817,118,254,8,2,3,3,0,*89/7\
459,Lucas\'a0Harrell#\\harrelu01,27,HOU,NL,33,63,59,5,9,0,0,0,1,0,0,1,32,.153,.167,.153,.319,-12,9,1,0,3,0,0,1\
460,Will\'a0Harris\\harriwi10,27,COL,NL,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
461,Willie\'a0Harris*\\harriwi02,34,CIN,NL,25,48,44,5,5,4,0,0,2,1,1,3,8,.114,.170,.205,.375,0,9,0,0,1,0,0,/45D7\
462,Josh\'a0Harrison\\harrijo05,24,PIT,NL,104,276,249,34,58,9,5,3,16,7,3,10,37,.233,.279,.345,.624,73,86,3,7,7,3,0,4659/D7\
463,Matt\'a0Harrison*\\harrima01,26,TEX,AL,3,7,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,1,0,2,0,0,1\
464,Corey\'a0Hart\\hartco01,30,MIL,NL,149,622,562,91,152,35,4,30,83,5,0,44,151,.270,.334,.507,.841,120,285,13,11,2,3,5,39\
465,Matt\'a0Harvey\\harvema01,23,NYM,NL,10,21,18,0,6,2,0,0,3,0,0,0,7,.333,.333,.444,.778,114,8,0,0,3,0,0,1\
466,Chris\'a0Hatcher#\\hatchch02,27,MIA,NL,9,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
467,LaTroy\'a0Hawkins\\hawkila01,39,LAA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
468,Brett\'a0Hayes\\hayesbr01,28,MIA,NL,39,118,114,7,23,6,0,0,3,1,0,4,49,.202,.229,.254,.483,30,29,1,0,0,0,3,2\
469,Chase\'a0Headley#\\headlch01,28,SDP,NL,161,699,604,95,173,31,2,31,115,17,6,86,157,.286,.376,.498,.875,145,301,7,4,0,5,2,*5/3\
470,Adeiny\'a0Hechavarria\\hechaad01,23,TOR,AL,41,137,126,10,32,8,0,2,15,0,0,4,32,.254,.280,.365,.645,75,46,2,1,5,1,0,56/4\
471,Jeremy\'a0Hefner\\hefneje01,26,NYM,NL,25,26,20,1,2,0,0,1,1,0,0,0,11,.100,.100,.250,.350,-7,5,0,0,6,0,0,1\
472,Chris\'a0Heisey\\heisech01,27,CIN,NL,120,375,347,44,92,16,5,7,31,6,3,18,81,.265,.315,.401,.715,90,139,8,7,3,0,0,789\
473,Jeremy\'a0Hellickson\\hellije01,25,TBR,AL,1,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1\
474,Todd\'a0Helton*\\heltoto01,38,COL,NL,69,283,240,31,57,16,1,7,37,1,1,39,44,.238,.343,.400,.743,89,96,6,1,0,3,1,3\
475,Jim\'a0Henderson*\\hendeji01,29,MIL,NL,36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
476,Liam\'a0Hendriks\\hendrli01,23,MIN,AL,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
477,Clay\'a0Hensley\\henslcl01,32,SFG,NL,57,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
478,Jeremy\'a0Hermida*\\hermije01,28,SDP,NL,13,27,24,2,6,1,1,0,2,1,0,3,7,.250,.333,.375,.708,101,9,0,0,0,0,1,/97\
479,David\'a0Hernandez\\hernada01,27,ARI,NL,69,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,442,1,0,0,0,0,0,1\
480,Felix\'a0Hernandez\\hernafe02,26,SEA,AL,1,3,3,0,1,1,0,0,2,0,0,0,1,.333,.333,.667,1.000,175,2,0,0,0,0,0,1\
481,Gorkys\'a0Hernandez\\hernago01,24,TOT,NL,70,173,156,18,30,2,3,3,13,7,2,13,42,.192,.267,.301,.569,54,47,2,3,1,0,0,87/9\
482,Livan\'a0Hernandez\\hernali01,37,TOT,NL,44,5,4,0,0,0,0,0,0,0,0,1,1,.000,.200,.000,.200,-40,0,0,0,0,0,0,1\
483,Luis\'a0Hernandez#\\hernalu01,28,TEX,AL,2,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/56\
484,Ramon\'a0Hernandez\\hernara02,36,COL,NL,52,196,184,16,40,10,0,5,28,0,1,6,32,.217,.247,.353,.601,51,65,4,2,2,2,1,2/3\
485,David\'a0Herndon\\herndda01,26,PHI,NL,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
486,Elian\'a0Herrera#\\herreel01,27,LAD,NL,67,214,187,26,47,10,1,1,17,4,2,23,50,.251,.340,.332,.671,87,62,5,2,2,0,0,754/896\
487,Jonathan\'a0Herrera#\\herrejo03,27,COL,NL,86,251,225,29,59,9,1,3,12,4,1,16,39,.262,.317,.351,.668,70,79,5,2,7,0,3,645\
