k,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary▼,Acquired
292,Gary Knotts\knottga01,26,DET,95.1,20,18,70,6.61,4.80,-0.19,0.16,95.1,4.90,-18,-1.6,.20,0.0,-0.7,-7,.419,.490,$305000,Traded
293,Trever Miller*\milletr02,30,TOR,52.2,79,0,30,5.13,5.08,-0.22,-0.38,104.0,5.12,0,0.0,1.17,-0.1,0.5,6,.500,.500,$305000,Free Agency
294,Peter Munro\munrope01,28,HOU,54.0,40,2,30,5.00,4.97,0.46,-0.31,100.3,4.21,-5,-0.5,1.03,-0.1,-0.1,0,.487,.497,$305000,Free Agency
295,Jake Peavy\peavyja01,22,SDP,194.2,32,32,94,4.35,4.63,0.00,0.18,93.7,4.51,3,0.3,,-0.1,1.8,20,.509,.502,$305000,Amateur Draft
296,Oliver Perez*\perezol01,21,2TM,126.2,24,24,80,5.68,4.71,-0.01,0.18,93.1,4.57,-16,-1.6,,-0.1,-0.6,-5,.435,.493,$305000,Traded
297,Scot Shields\shielsc01,27,ANA,148.1,44,13,56,3.40,4.90,0.13,-0.07,97.3,4.57,20,2.0,.46,-0.5,3.1,36,.545,.512,$305000,Amateur Draft
298,Dan Smith\smithda07,27,MON,37.2,32,0,23,5.50,4.81,-0.04,-0.36,106.0,4.76,-3,-0.3,.96,-0.1,-0.1,0,.490,.498,$305000,Free Agency
299,Chris Spurling\spurlch01,26,DET,77.0,66,0,42,4.91,4.92,-0.18,-0.37,95.6,4.53,-3,-0.3,.96,-0.2,0.4,6,.496,.498,$305000,Traded
300,Ryan Bukvich\bukviry01,25,KCR,10.1,9,0,11,9.58,4.83,-0.31,-0.36,103.9,4.97,-5,-0.5,.26,0.2,-0.2,-4,.445,.497,$304500,Amateur Draft
301,Micah Bowie*\bowiemi01,28,OAK,8.1,6,0,7,7.56,4.80,0.03,-0.36,94.0,4.15,-3,-0.3,1.03,0.0,-0.2,-2,.451,.498,$304000,Free Agency
302,Chris George*\georgch02,23,KCR,93.2,18,18,75,7.21,4.86,-0.35,0.18,109.7,5.92,-13,-1.2,,-0.1,-0.3,-3,.432,.492,$303500,Amateur Draft
303,Carl Sadler*\sadleca01,26,CLE,9.2,18,0,2,1.86,5.35,0.15,-0.40,97.1,4.66,3,0.3,1.29,0.0,0.4,4,.517,.502,$303200,Free Agency
304,Nate Cornejo\cornena01,23,DET,194.2,32,32,111,5.13,4.85,-0.20,0.18,94.8,4.96,-3,-0.3,,-0.1,1.5,18,.490,.498,$303000,Amateur Draft
305,Mike Bacsik*\bacsimi02,25,NYM,17.2,5,3,21,10.70,4.74,-0.30,0.09,95.5,4.89,-11,-1.0,.15,0.1,-0.8,-10,.308,.494,$302500,Traded
306,Mickey Callaway\callami01,28,2TM,60.2,23,7,50,7.42,4.95,0.23,-0.07,101.2,4.70,-18,-1.7,.47,0.1,-0.9,-11,.427,.494,$302500,Traded
307,Colby Lewis\lewisco01,23,TEX,127.0,26,26,104,7.37,5.01,0.36,0.19,111.3,5.38,-28,-2.5,,-0.1,-1.3,-14,.404,.485,$302500,Amateur Draft
308,Julio Mateo\mateoju01,25,SEA,85.2,50,0,32,3.36,4.88,0.20,-0.36,96.9,4.18,8,0.8,.53,-0.4,1.3,17,.516,.505,$302500,Amateur Free Agent
309,Ricardo Rodriguez\rodriri03,25,CLE,81.2,15,15,57,6.28,4.77,0.18,0.18,101.4,4.84,-13,-1.2,,-0.1,-0.4,-4,.421,.493,$302400,Traded
310,Kurt Ainsworth\ainswku01,24,2TM,68.1,14,11,34,4.48,4.54,0.21,0.15,98.3,4.40,-1,-0.1,.82,0.0,0.5,5,.495,.500,$302000,Traded
311,Mark Hendrickson*\hendrma01,29,TOR,158.1,30,30,111,6.31,4.88,-0.27,0.19,102.2,5.46,-15,-1.4,,-0.1,0.2,3,.454,.492,$302000,Amateur Draft
312,Brandon Villafuerte\villabr01,27,SDP,40.2,31,0,20,4.43,4.55,0.00,-0.34,93.3,3.93,-2,-0.2,.94,-0.1,0.0,1,.492,.499,$302000,Free Agency
313,Zach Day\dayza01,25,MON,131.1,23,23,64,4.39,4.68,-0.04,0.18,105.4,5.17,11,1.1,,-0.1,2.2,23,.550,.507,$301500,Traded
314,Jason Davis\davisja02,23,CLE,165.1,27,27,101,5.50,4.82,0.17,0.18,98.7,4.77,-13,-1.2,,-0.1,0.4,5,.454,.492,$301100,Amateur Draft
315,Mike MacDougal\macdomi01,26,KCR,64.0,68,0,36,5.06,4.75,-0.27,-0.35,110.1,5.13,1,0.1,1.23,-0.1,0.6,8,.501,.500,$301000,Amateur Draft
316,Cliff Lee*\leecl02,24,CLE,52.1,9,9,28,4.82,4.78,0.14,0.18,98.2,4.73,0,0.0,,0.0,0.5,5,.496,.500,$300900,Traded
317,Mike Bynum*\bynummi01,25,SDP,36.0,13,5,35,8.75,4.54,0.00,-0.01,87.9,3.98,-19,-1.7,.55,0.1,-1.3,-16,.367,.489,$300500,Amateur Draft
318,Clay Condrey\condrcl01,27,SDP,34.0,9,6,32,8.47,4.62,0.00,0.12,95.9,4.54,-15,-1.3,1.00,0.0,-1.1,-12,.353,.492,$300500,Amateur Free Agent
319,Jason Anderson\anderja01,24,2TM,31.1,28,0,19,5.46,5.01,-0.29,-0.37,96.4,4.75,-2,-0.2,.26,0.0,0.1,1,.491,.499,$300000,Traded
320,Luis Ayala\ayalalu01,25,MON,71.0,65,0,27,3.42,4.80,-0.04,-0.36,104.6,4.69,10,1.0,1.54,0.1,1.8,16,.515,.506,$300000,Purchased
321,Nick Bierbrodt*\bierbni01,25,2TM,43.1,18,5,47,9.76,4.81,0.17,-0.17,99.3,4.44,-26,-2.2,.40,0.2,-1.5,-21,.379,.491,$300000,Waivers
322,Jeremy Bonderman\bondeje01,20,DET,162.0,33,28,118,6.56,4.80,-0.19,0.15,95.5,4.90,-29,-2.7,.14,0.0,-1.1,-11,.419,.483,$300000,Traded
323,Jung Bong*\bongju01,22,ATL,57.0,44,0,32,5.05,4.56,0.20,-0.34,98.7,3.97,-7,-0.7,.98,-0.1,-0.3,-2,.484,.496,$300000,Amateur Free Agent
324,D.J. Carrasco\carradj01,26,KCR,80.1,50,2,44,4.93,4.79,-0.29,-0.30,108.6,5.19,2,0.2,1.15,-0.2,1.0,11,.505,.502,$300000,Rule 5 Draft
325,Lance Carter\cartela02,28,TBD,79.0,62,0,39,4.44,5.05,0.15,-0.38,96.6,4.37,0,0.0,1.49,-0.2,0.6,8,.499,.500,$300000,Free Agency
326,Jaime Cerda*\cerdaja01,24,NYM,32.1,27,0,21,5.85,4.93,-0.26,-0.36,100.0,4.83,-4,-0.4,.87,0.0,-0.1,-1,.486,.498,$300000,Free Agency
327,Shawn Chacon\chacosh01,25,COL,137.0,23,23,73,4.80,4.51,0.06,0.17,115.4,5.34,8,0.8,,-0.1,1.9,20,.535,.505,$300000,Amateur Draft
328,Jesus Colome\colomje01,25,TBD,74.0,54,0,37,4.50,4.97,0.13,-0.37,97.4,4.35,-1,-0.1,1.23,-0.2,0.5,7,.498,.499,$300000,Traded
329,Steve Colyer*\colyest01,24,LAD,19.2,13,0,6,2.75,4.73,0.39,-0.35,98.6,3.93,3,0.3,.30,-0.1,0.3,4,.520,.502,$300000,Amateur Draft
330,Aaron Cook\cookaa01,24,COL,124.0,43,16,89,6.46,4.63,0.07,0.02,112.8,5.17,-18,-1.8,.61,0.0,-0.8,-7,.458,.489,$300000,Amateur Draft
331,Joey Dawley\dawlejo01,31,ATL,7.0,5,0,14,18.00,4.83,0.28,-0.36,93.7,3.92,-11,-0.9,.03,0.4,-0.4,-10,.315,.494,$300000,Free Agency
332,Scott Elarton\elartsc01,27,COL,51.2,11,10,46,8.01,4.36,0.07,0.16,119.6,5.31,-16,-1.4,.33,0.0,-1.0,-11,.371,.491,$300000,Free Agency
333,Matt Ford*\fordma01,22,MIL,43.2,25,4,23,4.74,4.85,-0.48,-0.18,100.3,5.16,2,0.2,.25,-0.1,0.5,6,.508,.501,$300000,Rule 5 Draft
334,John Foster*\fostejo01,25,MIL,21.0,23,0,11,4.71,4.79,-0.50,-0.35,99.3,4.89,0,0.0,1.26,0.0,0.2,2,.501,.500,$300000,Traded
335,Brian Fuentes*\fuentbr01,27,COL,75.1,75,0,24,2.87,4.47,0.05,-0.33,116.1,4.75,15,1.6,1.01,-0.1,2.1,22,.521,.510,$300000,Traded
336,Reynaldo Garcia\garcire01,29,TEX,18.0,17,0,18,9.00,4.99,0.33,-0.37,104.7,4.49,-9,-0.8,.47,0.2,-0.5,-7,.450,.495,$300000,Amateur Free Agent
337,Franklyn German\germafr01,23,DET,44.2,45,0,32,6.45,4.90,-0.16,-0.37,95.4,4.48,-10,-0.9,1.46,-0.3,-0.8,-5,.479,.494,$300000,Traded
338,Travis Harper\harpetr01,27,TBD,93.0,61,0,45,4.35,5.07,0.14,-0.38,97.5,4.44,1,0.1,1.49,-0.2,0.9,11,.502,.501,$300000,Free Agency
339,Trey Hodges\hodgetr01,25,ATL,65.2,52,1,38,5.21,4.61,0.20,-0.30,98.5,4.04,-9,-0.9,.89,-0.1,-0.4,-3,.483,.495,$300000,Amateur Draft
340,Joe Kennedy*\kennejo04,24,TBD,133.2,32,22,101,6.80,4.97,0.17,0.13,96.4,4.76,-30,-2.7,1.63,-0.2,-1.6,-15,.415,.483,$300000,Amateur Draft
341,Mike Koplove\koplomi01,26,ARI,37.2,31,0,11,2.63,4.67,-0.17,-0.35,110.4,4.96,10,1.0,1.31,0.1,1.4,13,.532,.506,$300000,Amateur Draft
342,Wil Ledezma*\ledezwi01,22,DET,84.0,34,8,55,5.89,4.93,-0.19,-0.13,93.8,4.67,-11,-1.1,1.10,-0.2,-0.4,-2,.468,.493,$300000,Rule 5 Draft
343,Brad Lidge\lidgebr01,26,HOU,85.0,78,0,36,3.81,4.72,0.32,-0.35,102.0,4.13,3,0.3,1.43,-0.1,0.9,10,.504,.502,$300000,Amateur Draft
344,Aquilino Lopez\lopezaq01,28,TOR,73.2,72,0,31,3.79,5.02,-0.21,-0.37,103.9,5.05,11,1.0,1.22,0.0,1.8,19,.514,.506,$300000,Rule 5 Draft
345,Javier Lopez*\lopezja02,25,COL,58.1,75,0,25,3.86,4.60,0.06,-0.34,115.0,4.83,6,0.6,.93,-0.1,1.0,11,.508,.504,$300000,Traded
346,Seth McClung\mccluse01,22,TBD,38.2,12,5,23,5.35,4.68,0.13,-0.02,99.2,4.48,-4,-0.4,.73,0.0,0.0,1,.471,.498,$300000,Amateur Draft
347,Brett Myers\myersbr01,22,PHI,193.0,32,32,99,4.62,4.63,0.13,0.18,92.7,4.34,-7,-0.7,,-0.1,0.8,11,.479,.496,$300000,Amateur Draft
348,Shane Nance*\nancesh01,25,MIL,24.1,26,0,16,5.92,4.79,-0.47,-0.35,100.2,4.92,-3,-0.3,.97,0.0,-0.1,-1,.489,.498,$300000,Traded
349,Joe Nathan\nathajo01,28,SFG,79.0,78,0,26,2.96,4.65,0.17,-0.34,97.9,4.04,9,0.9,1.39,0.0,1.7,16,.512,.506,$300000,Amateur Draft
350,Blaine Neal\nealbl01,25,FLA,21.0,18,0,20,8.57,5.15,-0.14,-0.38,96.6,4.73,-9,-0.9,.36,0.2,-0.5,-7,.451,.495,$300000,Amateur Draft
351,Michael Neu\neumi01,25,OAK,42.0,32,0,18,3.86,5.04,0.03,-0.38,99.4,4.60,4,0.4,.15,-0.2,0.6,8,.511,.502,$300000,Rule 5 Draft
352,Robert Person\persoro01,33,BOS,11.2,7,0,10,7.71,4.98,-0.14,-0.37,103.5,4.92,-4,-0.3,.57,0.0,-0.2,-2,.452,.498,$300000,Free Agency
353,Tommy Phelps*\phelpto01,29,FLA,63.0,27,7,32,4.57,4.70,-0.11,-0.07,99.3,4.71,1,0.1,.63,-0.1,0.5,6,.503,.500,$300000,Free Agency
354,Bret Prinz\prinzbr01,26,2TM,3.0,3,0,4,12.00,4.53,-0.33,-0.34,116.7,5.27,-2,-0.2,.56,0.0,-0.1,-2,.437,.499,$300000,Amateur Draft
355,Horacio Ramirez*\ramirho01,23,ATL,182.1,29,29,91,4.49,4.56,0.22,0.18,99.6,4.49,-1,-0.1,,-0.1,1.3,16,.497,.499,$300000,Amateur Draft
356,Steve Randolph*\randost01,29,ARI,60.0,50,0,28,4.20,4.60,-0.16,-0.34,111.5,4.93,5,0.5,.73,-0.2,0.8,10,.510,.503,$300000,Free Agency
357,Tim Redding\redditi01,25,HOU,176.0,33,32,85,4.35,4.64,0.43,0.18,101.9,4.47,2,0.2,1.34,-0.1,1.6,18,.505,.501,$300000,Amateur Draft
358,Jeriome Robertson*\roberje02,26,HOU,160.2,32,31,98,5.49,4.69,0.44,0.17,102.9,4.55,-17,-1.7,1.58,-0.1,-0.4,-3,.447,.489,$300000,Amateur Draft
359,Matt Roney\roneyma01,23,DET,100.2,45,11,67,5.99,4.97,-0.19,-0.10,97.7,4.94,-12,-1.1,.78,-0.1,-0.1,0,.476,.493,$300000,Purchased
360,Bobby Seay*\seaybo01,25,TBD,9.0,12,0,3,3.00,5.47,0.14,-0.41,94.3,4.64,2,0.2,1.41,0.0,0.3,3,.514,.501,$300000,Free Agency
361,Jae Weong Seo\seoja01,26,NYM,188.1,32,31,94,4.49,4.87,-0.28,0.17,100.1,5.33,17,1.8,.69,-0.1,3.2,34,.555,.511,$300000,Amateur Free Agent
362,Jorge Sosa\sosajo02,25,TBD,128.2,29,19,71,4.97,5.07,0.15,0.08,96.2,4.81,-2,-0.2,1.08,-0.1,1.0,12,.493,.499,$300000,Waivers
363,Tim Spooneybarger\spoonti01,23,FLA,42.0,33,0,21,4.50,4.76,-0.09,-0.35,96.3,4.33,-1,-0.1,.86,-0.1,0.2,3,.497,.499,$300000,Traded
364,Josh Stewart*\stewajo02,24,CHW,25.2,5,5,18,6.31,4.33,0.15,0.16,100.4,4.36,-6,-0.5,,0.0,-0.3,-3,.401,.497,$300000,Amateur Draft
365,Michael Tejera*\tejermi01,26,FLA,81.0,50,6,44,4.89,4.61,-0.10,-0.15,99.0,4.52,-4,-0.4,.81,-0.1,0.2,4,.493,.498,$300000,Amateur Draft
366,Billy Traber*\trabebi01,23,CLE,111.2,33,18,67,5.40,4.84,0.17,0.07,99.3,4.71,-8,-0.8,.94,-0.1,0.3,4,.476,.495,$300000,Traded
367,Mike Venafro*\venafmi01,29,TBD,19.0,24,0,10,4.74,5.16,0.17,-0.39,96.2,4.43,-1,-0.1,1.10,0.0,0.1,2,.498,.500,$300000,Free Agency
368,Oscar Villarreal\villaos01,21,ARI,98.0,86,1,40,3.67,4.71,-0.17,-0.33,109.0,4.95,14,1.4,1.20,-0.1,2.2,22,.516,.509,$300000,Amateur Free Agent
369,Justin Wayne\wayneju01,24,FLA,5.1,2,2,7,11.81,4.28,-0.15,0.17,115.3,5.29,-4,-0.3,,0.0,-0.3,-3,.332,.498,$300000,Traded
370,Matt White*\whitema03,25,2TM,5.2,6,0,14,22.24,5.29,-0.06,-0.40,98.4,4.90,-11,-0.9,.41,0.2,-0.6,-10,.355,.497,$300000,Rule 5 Draft
371,Victor Zambrano\zambrvi01,27,TBD,188.1,34,28,97,4.64,5.17,0.14,0.17,96.4,5.00,8,0.8,1.46,-0.1,2.6,29,.524,.505,$300000,Free Agency
372,Dontrelle Willis*\willido03,21,FLA,160.2,27,27,61,3.42,4.69,-0.09,0.18,96.9,4.81,24,2.6,,-0.1,3.9,39,.597,.516,$234426,Traded
