k,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary▼,Acquired
293,Chris Reitsma\reitsch01,24,CIN,138.1,32,21,73,4.75,4.59,0.00,0.10,104.9,4.92,2,0.2,.80,-0.1,1.3,14,.507,.501,$252000,Traded
294,Rocky Biddle\biddlro01,26,CHW,77.2,44,7,42,4.87,4.79,0.07,-0.13,101.5,4.66,-2,-0.2,1.00,-0.1,0.5,7,.495,.499,$250000,Amateur Draft
295,Jim Brower\broweji01,29,2TM,80.1,52,0,40,4.48,4.48,-0.04,-0.33,104.5,4.37,-1,-0.1,.72,-0.2,0.4,6,.497,.499,$250000,Traded
296,Ryan Franklin\frankry01,29,SEA,118.2,41,12,62,4.70,4.90,0.04,-0.05,97.0,4.67,-1,-0.1,.89,-0.2,1.0,13,.498,.499,$250000,Amateur Draft
297,Bob File\filebo01,25,TOR,3.1,5,0,7,18.90,5.40,-0.07,-0.41,106.1,5.36,-5,-0.5,.66,0.1,-0.4,-5,.408,.497,$245000,Amateur Draft
298,Luther Hackman\hackmlu01,27,STL,81.0,43,6,42,4.67,4.38,0.33,-0.17,97.5,3.78,-8,-0.9,.74,-0.1,-0.2,-1,.480,.495,$245000,Traded
299,Jose Nunez*\nunezjo02,23,SDP,1.0,1,0,0,0.00,4.64,-0.45,-0.34,122.0,5.80,1,0.1,.27,0.0,0.1,1,.570,.500,$245000,Waivers
300,Vicente Padilla\padilvi01,24,PHI,206.0,32,32,83,3.63,4.49,0.16,0.17,93.1,4.20,12,1.3,,-0.1,2.9,30,.541,.508,$245000,Traded
301,Cliff Politte\politcl01,28,2TM,73.2,68,0,33,4.03,4.71,0.00,-0.36,103.1,4.49,3,0.3,1.27,0.0,1.1,12,.505,.503,$245000,Traded
302,Josh Towers\towerjo01,25,BAL,27.1,5,3,24,7.90,5.44,0.32,0.02,98.1,5.04,-9,-0.8,.40,0.0,-0.4,-6,.349,.495,$245000,Amateur Draft
303,Lorenzo Barcelo\barcelo01,24,CHW,6.0,4,0,6,9.00,4.32,0.11,-0.33,102.9,3.99,-3,-0.3,.81,0.0,-0.2,-3,.422,.498,$240000,Traded
304,Dave Coggin\coggida01,25,PHI,77.0,38,7,42,4.91,4.60,0.14,-0.15,94.2,4.06,-8,-0.8,.92,-0.1,-0.2,-1,.480,.495,$240000,Amateur Draft
305,Gary Glover\glovega01,25,CHW,138.1,41,22,86,5.60,4.66,0.08,0.09,101.6,4.74,-14,-1.3,.48,-0.1,0.1,2,.467,.492,$240000,Traded
306,D'Angelo Jimenez\jimend'01,24,SDP,1.1,1,0,0,0.00,4.22,-0.43,-0.31,122.0,5.29,1,0.1,.00,0.0,0.1,1,.586,.501,$240000,Traded
307,Tomo Ohka\ohkato01,26,MON,192.2,32,31,83,3.88,4.60,-0.09,0.17,101.9,4.95,22,2.4,2.33,-0.1,4.0,39,.576,.515,$240000,Traded
308,John Riedling\riedljo01,26,CIN,46.2,33,0,16,3.09,4.42,0.00,-0.33,105.5,4.31,6,0.7,1.24,0.0,1.0,10,.520,.504,$240000,Free Agency
309,Ben Weber\weberbe01,32,ANA,78.0,63,0,25,2.88,4.86,0.61,-0.37,99.9,3.88,8,0.8,1.52,0.0,1.7,17,.513,.505,$240000,Waivers
310,Kris Wilson\wilsokr01,25,KCR,18.2,12,0,18,8.68,5.16,-0.15,-0.39,108.9,5.36,-7,-0.7,.93,0.0,-0.5,-5,.445,.496,$240000,Amateur Draft
311,Erik Hiljus\hiljuer01,29,OAK,45.2,9,9,36,7.09,5.24,-0.04,0.19,95.4,5.22,-10,-0.9,,0.0,-0.4,-4,.402,.495,$237500,Free Agency
312,Ted Lilly*\lillyte01,26,2TM,100.0,22,16,43,3.87,5.00,-0.26,0.13,96.9,5.22,14,1.5,.21,-0.1,2.4,26,.569,.507,$237150,Traded
313,Joe Borowski\borowjo01,31,CHC,95.2,73,0,31,2.92,4.45,-0.32,-0.33,98.4,4.37,15,1.6,1.07,-0.2,2.3,24,.522,.510,$235000,Free Agency
314,Chad Bradford\bradfch01,27,OAK,75.1,75,0,29,3.46,4.95,-0.04,-0.38,97.6,4.50,8,0.8,1.37,0.0,1.6,17,.511,.505,$235000,Traded
315,Shawn Chacon\chacosh01,24,COL,119.1,21,21,84,6.34,4.59,0.22,0.18,116.0,5.28,-15,-1.4,,-0.1,-0.5,-4,.432,.491,$235000,Amateur Draft
316,Kane Davis\daviska01,27,NYM,14.0,16,0,11,7.07,4.78,-0.11,-0.35,100.8,4.57,-4,-0.4,1.06,0.0,-0.3,-3,.475,.498,$235000,Traded
317,Brandon Duckworth\duckwbr01,26,PHI,163.0,30,29,103,5.69,4.44,0.14,0.17,94.8,4.23,-27,-2.6,.28,-0.1,-1.3,-13,.413,.484,$235000,Amateur Free Agent
318,Brian Lawrence\lawrebr02,26,SDP,210.0,35,31,97,4.16,4.58,-0.46,0.16,92.9,4.83,15,1.6,1.08,-0.1,3.3,33,.546,.510,$235000,Amateur Draft
319,Bret Prinz\prinzbr01,25,ARI,13.1,20,0,14,9.45,4.78,-0.03,-0.35,112.2,5.00,-7,-0.7,1.49,-0.2,-0.8,-5,.466,.496,$235000,Amateur Draft
320,Britt Reames\reamebr01,28,MON,68.0,42,6,42,5.56,4.47,-0.07,-0.18,103.6,4.52,-8,-0.8,1.07,-0.1,-0.4,-2,.480,.495,$235000,Traded
321,Scott Stewart*\stewasc01,26,MON,64.0,67,0,29,4.08,4.54,-0.07,-0.34,102.8,4.39,2,0.2,1.68,-0.1,0.7,8,.503,.501,$235000,Free Agency
322,David Williams*\willida07,23,PIT,43.1,9,9,26,5.40,4.43,0.07,0.17,106.2,4.81,-3,-0.3,,0.0,0.0,1,.466,.498,$234000,Amateur Draft
323,Jose Acevedo\acevejo01,24,CIN,23.2,6,5,21,7.99,4.31,0.00,0.13,103.5,4.59,-9,-0.8,.68,0.0,-0.6,-7,.362,.495,$233000,Amateur Free Agent
324,Scott Linebrink\linebsc01,25,HOU,24.1,22,0,21,7.77,4.56,-0.30,-0.34,107.7,4.88,-8,-0.8,.45,0.2,-0.4,-6,.464,.495,$230000,Traded
325,Jason Marquis\marquja01,23,ATL,114.1,22,22,66,5.20,4.65,0.50,0.18,99.9,4.32,-12,-1.2,,-0.1,-0.2,-1,.448,.493,$230000,Amateur Draft
326,Damaso Marte*\marteda01,27,CHW,60.1,68,0,19,2.83,4.83,0.06,-0.37,100.0,4.40,10,1.0,1.60,0.2,1.8,17,.515,.506,$227500,Traded
327,David Riske\riskeda01,25,CLE,51.1,51,0,32,5.61,4.83,-0.25,-0.37,99.8,4.71,-5,-0.5,1.04,-0.1,-0.1,1,.490,.497,$227500,Amateur Draft
328,Joe Beimel*\beimejo01,25,PIT,85.1,53,8,49,5.17,4.59,0.07,-0.08,101.4,4.50,-7,-0.7,1.09,-0.1,-0.1,1,.487,.496,$227000,Amateur Draft
329,Joe Kennedy*\kennejo04,23,TBD,196.2,30,30,114,5.22,4.97,-0.05,0.18,99.8,5.20,-1,-0.1,,-0.1,1.7,22,.495,.499,$225000,Amateur Draft
330,Randy Choate*\choatra01,26,NYY,22.1,18,0,18,7.25,4.93,-0.32,-0.37,102.1,4.98,-6,-0.6,.21,0.2,-0.2,-3,.469,.497,$223350,Amateur Draft
331,Jack Cressend\cressja01,27,MIN,32.0,23,0,25,7.03,4.87,0.14,-0.37,102.4,4.46,-9,-0.9,.67,0.1,-0.5,-6,.461,.494,$222500,Waivers
332,Brandon Lyon\lyonbr01,22,TOR,62.0,15,10,47,6.82,5.26,-0.05,0.11,105.1,5.70,-8,-0.8,.92,-0.1,-0.2,-1,.449,.495,$221000,Amateur Draft
333,Dan Wright\wrighda02,24,CHW,196.1,33,33,124,5.68,4.75,0.08,0.17,99.6,4.82,-20,-1.9,,-0.1,0.0,3,.443,.488,$220000,Amateur Draft
334,Mike Buddie\buddimi01,31,MIL,39.2,25,0,23,5.22,4.56,-0.10,-0.34,100.3,4.34,-4,-0.4,.75,0.0,-0.1,-1,.483,.497,$218000,Free Agency
335,Nate Cornejo\cornena01,22,DET,50.0,9,9,33,5.94,4.83,-0.28,0.18,96.5,5.11,-5,-0.5,,0.0,0.0,1,.449,.497,$218000,Amateur Draft
336,Travis Phelps\phelptr01,24,TBD,37.2,26,0,20,4.78,5.05,-0.04,-0.38,101.3,4.77,0,0.0,.77,-0.1,0.3,4,.499,.500,$218000,Amateur Draft
337,Jerrod Riggan\riggaje01,28,CLE,33.0,29,0,28,7.64,4.84,-0.37,-0.37,98.8,4.78,-11,-1.0,.56,0.1,-0.5,-7,.465,.494,$218000,Traded
338,Jake Westbrook\westbja01,24,CLE,41.2,11,4,30,6.48,4.90,-0.35,-0.08,97.9,5.06,-7,-0.6,1.14,-0.1,-0.3,-2,.442,.496,$217000,Traded
339,Jorge Julio\juliojo01,23,BAL,68.0,67,0,22,2.91,5.00,0.25,-0.38,96.2,4.20,9,0.9,1.50,0.1,1.7,17,.514,.506,$216000,Traded
340,Jesus Colome\colomje01,24,TBD,41.1,32,0,41,8.93,4.93,-0.05,-0.37,99.6,4.59,-20,-1.9,1.28,-0.4,-1.8,-15,.441,.488,$215000,Traded
341,Juan Cruz\cruzju02,23,CHC,97.1,45,9,56,5.18,4.55,-0.34,-0.10,98.3,4.71,-5,-0.6,.98,-0.1,0.2,3,.487,.497,$215000,Amateur Free Agent
342,Casey Fossum*\fossuca01,24,BOS,106.2,43,12,56,4.73,4.97,0.39,-0.03,101.5,4.62,-2,-0.2,.85,-0.1,0.8,11,.496,.499,$215000,Amateur Draft
343,Kyle Lohse\lohseky01,23,MIN,180.2,32,31,92,4.58,4.84,0.13,0.18,100.6,4.91,6,0.6,1.50,-0.1,2.3,27,.518,.504,$215000,Traded
344,Damian Moss*\mossda01,25,ATL,179.0,33,29,80,4.02,4.61,0.46,0.17,100.5,4.33,5,0.6,.23,-0.1,2.0,21,.517,.504,$215000,Amateur Free Agent
345,Mike Porzio*\porzimi01,29,CHW,43.0,32,0,25,5.23,4.87,0.07,-0.37,102.3,4.53,-4,-0.3,.89,-0.1,0.0,1,.489,.498,$215000,Free Agency
346,J.C. Romero*\romerj.01,26,MIN,81.0,81,0,17,1.89,4.81,0.11,-0.36,100.7,4.37,22,2.2,1.60,0.5,3.5,31,.527,.514,$215000,Amateur Draft
347,Brian Shouse*\shousbr01,33,KCR,14.2,23,0,10,6.14,5.31,-0.13,-0.40,113.3,5.71,-1,-0.1,.83,0.0,0.1,1,.497,.500,$215000,Free Agency
348,Victor Zambrano\zambrvi01,26,TBD,114.0,42,11,77,6.08,4.95,-0.05,-0.06,100.4,4.96,-15,-1.4,1.36,-0.3,-0.5,-1,.466,.491,$215000,Free Agency
349,Grant Roberts\robergr01,24,NYM,45.0,34,0,12,2.40,4.52,-0.14,-0.33,97.6,4.23,9,1.0,.72,-0.2,1.1,13,.528,.506,$212500,Amateur Draft
350,Luis Vizcaino\vizcalu01,27,MIL,81.1,76,0,27,2.99,4.49,-0.07,-0.33,99.2,4.20,11,1.1,1.23,0.0,1.8,18,.515,.507,$212500,Traded
351,Jeremy Fikac\fikacje01,27,SDP,69.0,65,0,50,6.52,4.62,-0.44,-0.34,94.0,4.43,-16,-1.7,1.13,-0.3,-1.3,-10,.474,.490,$210000,Amateur Draft
352,Carlos Hernandez*\hernaca03,22,HOU,111.0,23,21,56,4.54,4.57,-0.27,0.17,106.4,5.33,9,1.0,.52,-0.1,1.9,19,.544,.506,$210000,Amateur Free Agent
353,Jay Tessmer\tessmja01,30,NYY,1.1,2,0,1,6.75,4.34,-0.34,-0.33,92.0,4.00,0,0.0,.27,0.0,0.0,0,.480,.500,$210000,Free Agency
354,Ryan Jensen\jensery01,26,SFG,171.2,32,30,93,4.88,4.47,0.25,0.15,97.1,4.24,-13,-1.3,.94,-0.1,0.1,2,.460,.492,$209000,Amateur Draft
355,Luis Pineda\pinedlu01,27,CIN,32.1,26,2,16,4.45,4.57,0.00,-0.25,101.0,4.35,-1,-0.1,.70,-0.1,0.2,2,.498,.500,$208000,Free Agency
356,Mark Lukasiewicz*\lukasma01,29,ANA,14.0,17,0,6,3.86,5.23,0.60,-0.40,97.8,4.14,0,0.0,1.00,0.0,0.2,2,.502,.500,$207500,Waivers
357,Ryan Drese\dresery01,26,CLE,137.1,26,26,104,6.82,4.91,-0.33,0.18,99.1,5.37,-23,-2.1,,-0.1,-0.8,-7,.419,.487,$206500,Amateur Draft
358,Jason Jennings\jennija01,23,COL,185.1,32,32,102,4.95,4.65,0.21,0.18,113.7,5.25,5,0.6,,-0.1,2.0,22,.518,.503,$206000,Amateur Draft
359,Jeff Austin\austije01,25,KCR,11.0,10,0,6,4.91,4.86,-0.14,-0.37,114.9,5.32,0,0.0,.27,0.0,0.1,2,.504,.500,$205000,Amateur Draft
360,Josh Fogg\foggjo01,25,PIT,194.1,33,33,102,4.72,4.53,0.07,0.17,102.8,4.76,0,0.0,,-0.1,1.5,17,.500,.500,$203000,Traded
361,Matt Miller*\millema01,27,DET,0.2,2,0,2,27.00,6.33,-0.66,-0.49,98.0,6.37,-2,-0.1,1.14,0.0,-0.2,-1,.429,.499,$202500,Free Agency
362,Nick Neugebauer\neugeni01,21,MIL,55.1,12,12,33,5.37,4.49,-0.09,0.17,102.6,4.87,-3,-0.3,,0.0,0.1,2,.472,.498,$202000,Amateur Draft
363,Michael Tejera*\tejermi01,25,FLA,139.2,47,18,71,4.58,4.47,-0.08,0.05,98.0,4.51,-2,-0.2,1.43,-0.1,0.9,11,.497,.499,$201000,Amateur Draft
364,Jeremy Affeldt*\affelje01,23,KCR,77.2,34,7,41,4.75,4.93,-0.12,-0.14,110.0,5.40,5,0.5,1.28,-0.1,1.3,14,.515,.503,$200000,Amateur Draft
365,Kurt Ainsworth\ainswku01,23,SFG,25.2,6,4,7,2.45,4.37,0.24,0.09,86.4,3.65,3,0.4,.08,0.0,0.5,6,.560,.502,$200000,Amateur Draft
366,Miguel Asencio\asencmi01,21,KCR,123.1,31,21,73,5.33,5.02,-0.13,0.13,111.9,5.91,7,0.7,.05,-0.1,1.9,22,.524,.505,$200000,Rule 5 Draft
367,Rick Bauer\bauerri01,25,BAL,83.2,56,1,41,4.41,5.03,0.27,-0.34,96.6,4.27,-2,-0.2,1.18,-0.2,0.5,8,.497,.499,$200000,Amateur Draft
368,Scott Cassidy\cassisc01,26,TOR,66.0,58,0,42,5.73,5.00,-0.04,-0.38,104.7,4.88,-7,-0.6,1.13,-0.2,-0.1,1,.489,.496,$200000,Amateur Free Agent
369,Jeff Farnsworth\farnsje01,26,DET,70.0,44,0,47,6.04,5.02,-0.29,-0.38,96.7,4.77,-10,-1.0,.57,0.0,-0.2,-2,.477,.494,$200000,Rule 5 Draft
370,Kevin Frederick\fredeke01,25,MIN,11.2,8,0,13,10.03,4.73,0.15,-0.36,97.0,4.10,-8,-0.7,.25,0.2,-0.3,-6,.411,.496,$200000,Amateur Draft
371,Steven Kent*\kentst01,23,TBD,57.1,34,0,41,6.44,5.07,-0.05,-0.38,99.5,4.71,-11,-1.1,.74,0.0,-0.5,-5,.468,.493,$200000,Purchased
372,Gary Knotts\knottga01,25,FLA,30.2,28,0,15,4.40,4.53,-0.07,-0.33,98.4,4.20,-1,-0.1,1.15,-0.1,0.1,2,.497,.499,$200000,Free Agency
373,Colby Lewis\lewisco01,22,TEX,34.1,15,4,26,6.82,5.16,-0.14,-0.02,105.6,5.57,-5,-0.5,1.44,-0.1,-0.2,-1,.468,.497,$200000,Amateur Draft
374,Rodrigo Lopez\lopezro02,26,BAL,196.2,33,28,83,3.80,4.93,0.25,0.14,97.7,4.71,19,1.9,.32,-0.2,3.8,42,.559,.512,$200000,Free Agency
375,Kevin Olsen\olsenke01,25,FLA,55.2,17,8,31,5.01,4.39,-0.08,0.01,99.9,4.48,-4,-0.4,.42,0.0,0.1,1,.479,.498,$200000,Amateur Draft
376,Terry Pearson\pearste01,30,DET,6.0,4,0,7,10.50,4.80,-0.26,-0.36,93.9,4.42,-4,-0.4,.32,0.1,-0.2,-3,.407,.498,$200000,Amateur Free Agent
377,Jon Rauch\rauchjo01,23,CHW,28.2,8,6,26,8.16,4.84,0.08,0.11,100.2,4.88,-11,-0.9,1.02,0.0,-0.7,-7,.382,.494,$200000,Amateur Draft
378,Carlos Silva\silvaca01,23,PHI,84.0,68,0,34,3.64,4.54,0.16,-0.34,94.1,3.80,1,0.1,1.19,-0.2,0.7,9,.502,.501,$200000,Amateur Free Agent
379,Jorge Sosa\sosajo02,24,TBD,99.1,31,14,63,5.71,4.90,-0.05,0.04,99.1,4.94,-9,-0.9,.34,0.0,0.1,3,.472,.495,$200000,Waivers
380,Tim Spooneybarger\spoonti01,22,ATL,51.1,51,0,16,2.81,4.57,0.46,-0.34,101.1,3.82,6,0.6,1.11,-0.1,1.0,10,.511,.504,$200000,Amateur Draft
381,Ricky Stone\stoneri01,27,HOU,77.1,78,0,36,4.19,4.45,-0.28,-0.33,105.7,4.65,4,0.4,1.11,-0.1,0.9,10,.505,.502,$200000,Free Agency
382,Corey Thurman\thurmco01,23,TOR,68.0,43,1,34,4.50,5.01,-0.04,-0.35,104.5,4.91,3,0.3,.71,-0.2,0.8,11,.506,.502,$200000,Rule 5 Draft
383,T.J. Tucker\tucket.01,23,MON,61.1,57,0,32,4.70,4.49,-0.09,-0.33,103.3,4.38,-2,-0.3,1.31,-0.2,0.1,3,.496,.498,$200000,Amateur Draft
